Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
VEGN,SMOTE,CSMD3,Gene,0.0003644314868804455,0.9093294460641399
VEGN,SMOTE,SMARCA4,Gene,0.004300291545189472,0.9093294460641399
VEGN,SMOTE,GRIN2A,Gene,0.0030320699708454523,0.9093294460641399
VEGN,SMOTE,IDH2,Gene,0.00794460641399416,0.9093294460641399
VEGN,SMOTE,FAT4,Gene,0.00013119533527692351,0.9093294460641399
VEGN,SMOTE,PDGFRA,Gene,-0.0013848396501458305,0.9093294460641399
VEGN,SMOTE,Age_at_diagnosis,Clinical,0.05788629737609324,0.9093294460641399
VEGN,SMOTE,Gender,Clinical,0.010349854227405208,0.9093294460641399
VEGN,SMOTE,Race,Clinical,0.0010058309037900503,0.9093294460641399
VEGN,CTGAN,IDH1,Gene,0.1534402332361516,0.9042274052478134
VEGN,CTGAN,TP53,Gene,0.004475218658892155,0.9042274052478134
VEGN,CTGAN,ATRX,Gene,0.005291545189504388,0.9042274052478134
VEGN,CTGAN,PTEN,Gene,0.011020408163265294,0.9042274052478134
VEGN,CTGAN,EGFR,Gene,0.011618075801749261,0.9042274052478134
VEGN,CTGAN,CIC,Gene,0.014110787172011674,0.9042274052478134
VEGN,CTGAN,MUC16,Gene,0.0007142857142857451,0.9042274052478134
VEGN,CTGAN,PIK3CA,Gene,0.004300291545189494,0.9042274052478134
VEGN,CTGAN,NF1,Gene,-0.002711370262390689,0.9042274052478134
VEGN,CTGAN,PIK3R1,Gene,0.0032653061224489966,0.9042274052478134
VEGN,CTGAN,FUBP1,Gene,0.00011661807580174433,0.9042274052478134
VEGN,CTGAN,RB1,Gene,0.006399416909621003,0.9042274052478134
VEGN,CTGAN,NOTCH1,Gene,-0.00042274052478137315,0.9042274052478134
VEGN,CTGAN,BCOR,Gene,-0.0005830903790087439,0.9042274052478134
VEGN,CTGAN,CSMD3,Gene,0.0020845481049562298,0.9042274052478134
VEGN,CTGAN,SMARCA4,Gene,0.003309037900874656,0.9042274052478134
VEGN,CTGAN,GRIN2A,Gene,0.005787172011661823,0.9042274052478134
VEGN,CTGAN,IDH2,Gene,0.005291545189504421,0.9042274052478134
