auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.8358074673864148,0.7703703703703704,0.7166666666666667,0.7543859649122807,0.782051282051282,0.7350427350427351,1,0.31,HeteroGATv2,No Balancing
0.8974358974358974,0.8656716417910447,0.8064516129032258,0.8928571428571429,0.8461538461538461,0.847457627118644,2,0.4000000000000001,HeteroGATv2,No Balancing
0.8901098901098902,0.8432835820895522,0.7536231884057971,0.9285714285714286,0.782051282051282,0.832,3,0.37000000000000005,HeteroGATv2,No Balancing
0.9317765567765568,0.9104477611940298,0.8666666666666667,0.9285714285714286,0.8974358974358975,0.896551724137931,4,0.5400000000000003,HeteroGATv2,No Balancing
0.9284575074048758,0.8656716417910447,0.7910447761194029,0.9298245614035088,0.8181818181818182,0.8548387096774194,5,0.4300000000000001,HeteroGATv2,No Balancing
0.9102564102564102,0.8888888888888888,0.828125,0.9298245614035088,0.8589743589743589,0.8760330578512396,1,0.33,MOGAT,No Balancing
0.924908424908425,0.8805970149253731,0.8571428571428571,0.8571428571428571,0.8974358974358975,0.8571428571428571,2,0.5400000000000003,MOGAT,No Balancing
0.9063644688644689,0.8582089552238806,0.7761194029850746,0.9285714285714286,0.8076923076923077,0.8455284552845529,3,0.48000000000000015,MOGAT,No Balancing
0.9340659340659341,0.9104477611940298,0.8548387096774194,0.9464285714285714,0.8846153846153846,0.8983050847457628,4,0.5500000000000003,MOGAT,No Balancing
0.9318751424014582,0.8582089552238806,0.7638888888888888,0.9649122807017544,0.7792207792207793,0.8527131782945736,5,0.4500000000000001,MOGAT,No Balancing
0.7948717948717948,0.7185185185185186,0.6507936507936508,0.7192982456140351,0.717948717948718,0.6833333333333333,1,0.5100000000000002,HyperTMO,No Balancing
0.8493589743589745,0.7985074626865671,0.7377049180327869,0.8035714285714286,0.7948717948717948,0.7692307692307693,2,0.48000000000000015,HyperTMO,No Balancing
0.7953296703296703,0.7164179104477612,0.6153846153846154,0.8571428571428571,0.6153846153846154,0.7164179104477612,3,0.4500000000000001,HyperTMO,No Balancing
0.8335622710622711,0.7611940298507462,0.74,0.6607142857142857,0.8333333333333334,0.6981132075471698,4,0.47000000000000014,HyperTMO,No Balancing
0.8350421508316245,0.7910447761194029,0.6883116883116883,0.9298245614035088,0.6883116883116883,0.7910447761194029,5,0.48000000000000015,HyperTMO,No Balancing
0.7800269905533063,0.725925925925926,0.6282051282051282,0.8596491228070176,0.6282051282051282,0.725925925925926,1,0.4000000000000001,RGCN,No Balancing
0.8358516483516484,0.7835820895522388,0.7368421052631579,0.75,0.8076923076923077,0.7433628318584071,2,0.5500000000000003,RGCN,No Balancing
0.8230311355311356,0.7611940298507462,0.6935483870967742,0.7678571428571429,0.7564102564102564,0.7288135593220338,3,0.6200000000000003,RGCN,No Balancing
0.8333333333333334,0.7611940298507462,0.6666666666666666,0.8571428571428571,0.6923076923076923,0.75,4,0.47000000000000014,RGCN,No Balancing
0.8227386648439279,0.7761194029850746,0.6901408450704225,0.8596491228070176,0.7142857142857143,0.765625,5,0.4400000000000001,RGCN,No Balancing
0.9208277103013945,0.8888888888888888,0.828125,0.9298245614035088,0.8589743589743589,0.8760330578512396,1,0.4400000000000001,VEGN,No Balancing
0.9175824175824175,0.8880597014925373,0.8727272727272727,0.8571428571428571,0.9102564102564102,0.8648648648648649,2,0.49000000000000016,VEGN,No Balancing
0.8695054945054946,0.8283582089552238,0.7619047619047619,0.8571428571428571,0.8076923076923077,0.8067226890756303,3,0.48000000000000015,VEGN,No Balancing
0.9214743589743589,0.8880597014925373,0.8253968253968254,0.9285714285714286,0.8589743589743589,0.8739495798319328,4,0.49000000000000016,VEGN,No Balancing
0.911369332421964,0.8507462686567164,0.7534246575342466,0.9649122807017544,0.7662337662337663,0.8461538461538461,5,0.4400000000000001,VEGN,No Balancing
0.9239766081871346,0.8888888888888888,0.828125,0.9298245614035088,0.8589743589743589,0.8760330578512396,1,0.47000000000000014,FastHGTConv,No Balancing
0.9212454212454212,0.8880597014925373,0.8596491228070176,0.875,0.8974358974358975,0.8672566371681416,2,0.5900000000000003,FastHGTConv,No Balancing
0.8981227106227105,0.8582089552238806,0.7936507936507936,0.8928571428571429,0.8333333333333334,0.8403361344537815,3,0.5700000000000003,FastHGTConv,No Balancing
