Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
HeteroGATv2,ROS,MUC16,Gene,0.0016326530612244205,0.8962099125364431
HeteroGATv2,ROS,PIK3CA,Gene,0.007332361516034935,0.8962099125364431
HeteroGATv2,ROS,NF1,Gene,-0.008177842565597726,0.8962099125364431
HeteroGATv2,ROS,PIK3R1,Gene,-5.830903790090547e-05,0.8962099125364431
HeteroGATv2,ROS,FUBP1,Gene,0.002536443148688017,0.8962099125364431
HeteroGATv2,ROS,RB1,Gene,-0.0023469387755102656,0.8962099125364431
HeteroGATv2,ROS,NOTCH1,Gene,0.021822157434402266,0.8962099125364431
HeteroGATv2,ROS,BCOR,Gene,-0.005583090379008804,0.8962099125364431
HeteroGATv2,ROS,CSMD3,Gene,0.0017055393586005274,0.8962099125364431
HeteroGATv2,ROS,SMARCA4,Gene,0.0036151603498541405,0.8962099125364431
HeteroGATv2,ROS,GRIN2A,Gene,-0.006618075801749312,0.8962099125364431
HeteroGATv2,ROS,IDH2,Gene,0.007623906705539296,0.8962099125364431
HeteroGATv2,ROS,FAT4,Gene,-0.0028425655976677122,0.8962099125364431
HeteroGATv2,ROS,PDGFRA,Gene,-0.0019679300291545855,0.8962099125364431
HeteroGATv2,ROS,Age_at_diagnosis,Clinical,0.023061224489795883,0.8962099125364431
HeteroGATv2,ROS,Gender,Clinical,0.002740524781341058,0.8962099125364431
HeteroGATv2,ROS,Race,Clinical,0.0012536443148687625,0.8962099125364431
HeteroGATv2,ROS+SF,IDH1,Gene,0.3002186588921283,0.9167638483965015
HeteroGATv2,ROS+SF,TP53,Gene,0.00916909620991253,0.9167638483965015
HeteroGATv2,ROS+SF,ATRX,Gene,0.00272594752186589,0.9167638483965015
HeteroGATv2,ROS+SF,PTEN,Gene,0.0038046647230320697,0.9167638483965015
HeteroGATv2,ROS+SF,EGFR,Gene,0.00581632653061227,0.9167638483965015
HeteroGATv2,ROS+SF,CIC,Gene,0.009591836734693937,0.9167638483965015
HeteroGATv2,ROS+SF,MUC16,Gene,0.004460641399416964,0.9167638483965015
HeteroGATv2,ROS+SF,PIK3CA,Gene,0.009781341107871743,0.9167638483965015
HeteroGATv2,ROS+SF,NF1,Gene,-0.00880466472303204,0.9167638483965015
HeteroGATv2,ROS+SF,PIK3R1,Gene,0.00505830903790091,0.9167638483965015
HeteroGATv2,ROS+SF,FUBP1,Gene,0.00374635568513122,0.9167638483965015
HeteroGATv2,ROS+SF,RB1,Gene,-0.001268221574343975,0.9167638483965015
HeteroGATv2,ROS+SF,NOTCH1,Gene,0.014723032069970865,0.9167638483965015
HeteroGATv2,ROS+SF,BCOR,Gene,0.0006851311953352979,0.9167638483965015
HeteroGATv2,ROS+SF,CSMD3,Gene,0.0012973760932944555,0.9167638483965015
HeteroGATv2,ROS+SF,SMARCA4,Gene,0.004723032069970901,0.9167638483965015
HeteroGATv2,ROS+SF,GRIN2A,Gene,0.0022594752186588683,0.9167638483965015
HeteroGATv2,ROS+SF,IDH2,Gene,0.00763848396501462,0.9167638483965015
HeteroGATv2,ROS+SF,FAT4,Gene,-0.0012827988338192098,0.9167638483965015
HeteroGATv2,ROS+SF,PDGFRA,Gene,-0.002886297376093261,0.9167638483965015
HeteroGATv2,ROS+SF,Age_at_diagnosis,Clinical,0.03606413994169101,0.9167638483965015
HeteroGATv2,ROS+SF,Gender,Clinical,0.008323615160349873,0.9167638483965015
HeteroGATv2,ROS+SF,Race,Clinical,0.004329446064139986,0.9167638483965015
MOGAT,No Balancing,IDH1,Gene,0.2438338192419826,0.8465014577259476
MOGAT,No Balancing,TP53,Gene,-0.025174927113702495,0.8465014577259476
MOGAT,No Balancing,ATRX,Gene,0.01978134110787183,0.8465014577259476
MOGAT,No Balancing,PTEN,Gene,-0.015510204081632516,0.8465014577259476
MOGAT,No Balancing,EGFR,Gene,-0.018367346938775387,0.8465014577259476
MOGAT,No Balancing,CIC,Gene,0.0043294460641400525,0.8465014577259476
MOGAT,No Balancing,MUC16,Gene,-0.01342565597667631,0.8465014577259476
MOGAT,No Balancing,PIK3CA,Gene,-0.0007725947521864285,0.8465014577259476
MOGAT,No Balancing,NF1,Gene,-0.019154518950437172,0.8465014577259476
MOGAT,No Balancing,PIK3R1,Gene,-0.016516034985422635,0.8465014577259476
MOGAT,No Balancing,FUBP1,Gene,0.0061516034985424125,0.8465014577259476
MOGAT,No Balancing,RB1,Gene,-0.013119533527696726,0.8465014577259476
MOGAT,No Balancing,NOTCH1,Gene,0.01841107871720128,0.8465014577259476
MOGAT,No Balancing,BCOR,Gene,-0.015247813411078559,0.8465014577259476
MOGAT,No Balancing,CSMD3,Gene,-0.0012390670553934946,0.8465014577259476
MOGAT,No Balancing,SMARCA4,Gene,0.0006559766763849506,0.8465014577259476
MOGAT,No Balancing,GRIN2A,Gene,-0.0047813411078715725,0.8465014577259476
MOGAT,No Balancing,IDH2,Gene,0.005524781341107976,0.8465014577259476
MOGAT,No Balancing,FAT4,Gene,-0.006661807580174828,0.8465014577259476
MOGAT,No Balancing,PDGFRA,Gene,-0.0004227405247812399,0.8465014577259476
MOGAT,No Balancing,Age_at_diagnosis,Clinical,0.024081632653061312,0.8465014577259476
MOGAT,No Balancing,Gender,Clinical,-0.0037463556851310975,0.8465014577259476
MOGAT,No Balancing,Race,Clinical,-0.003498542274052374,0.8465014577259476
MOGAT,SMOTE,IDH1,Gene,0.2557434402332361,0.8889212827988338
MOGAT,SMOTE,TP53,Gene,0.008338192419824997,0.8889212827988338
MOGAT,SMOTE,ATRX,Gene,0.034256559766763804,0.8889212827988338
MOGAT,SMOTE,PTEN,Gene,0.01629737609329438,0.8889212827988338
MOGAT,SMOTE,EGFR,Gene,0.003586005830903738,0.8889212827988338
MOGAT,SMOTE,CIC,Gene,0.01313411078717196,0.8889212827988338
MOGAT,SMOTE,MUC16,Gene,-0.006005830903790177,0.8889212827988338
MOGAT,SMOTE,PIK3CA,Gene,0.0044897959183672785,0.8889212827988338
MOGAT,SMOTE,NF1,Gene,-0.0008600583090379477,0.8889212827988338
MOGAT,SMOTE,PIK3R1,Gene,0.0016618075801748456,0.8889212827988338
MOGAT,SMOTE,FUBP1,Gene,-0.0010495626822157988,0.8889212827988338
MOGAT,SMOTE,RB1,Gene,0.0010495626822156767,0.8889212827988338
MOGAT,SMOTE,NOTCH1,Gene,0.022346938775510174,0.8889212827988338
MOGAT,SMOTE,BCOR,Gene,-0.005014577259475262,0.8889212827988338
MOGAT,SMOTE,CSMD3,Gene,0.006253644314868767,0.8889212827988338
MOGAT,SMOTE,SMARCA4,Gene,-0.0027988338192420636,0.8889212827988338
MOGAT,SMOTE,GRIN2A,Gene,-0.00026239067055400245,0.8889212827988338
MOGAT,SMOTE,IDH2,Gene,0.006661807580174916,0.8889212827988338
MOGAT,SMOTE,FAT4,Gene,-0.002507288629737703,0.8889212827988338
MOGAT,SMOTE,PDGFRA,Gene,0.0016180758017492302,0.8889212827988338
MOGAT,SMOTE,Age_at_diagnosis,Clinical,0.04103498542274041,0.8889212827988338
MOGAT,SMOTE,Gender,Clinical,0.003862973760932864,0.8889212827988338
MOGAT,SMOTE,Race,Clinical,-0.0014868804664723624,0.8889212827988338
MOGAT,CTGAN,IDH1,Gene,0.11758017492711374,0.9020408163265307
MOGAT,CTGAN,TP53,Gene,0.003906705539358612,0.9020408163265307
MOGAT,CTGAN,ATRX,Gene,-0.0034402332361515575,0.9020408163265307
MOGAT,CTGAN,PTEN,Gene,0.015758017492711374,0.9020408163265307
MOGAT,CTGAN,EGFR,Gene,0.011574344023323658,0.9020408163265307
MOGAT,CTGAN,CIC,Gene,0.007419825072886343,0.9020408163265307
MOGAT,CTGAN,MUC16,Gene,-0.002463556851311899,0.9020408163265307
MOGAT,CTGAN,PIK3CA,Gene,0.0039650145772595295,0.9020408163265307
MOGAT,CTGAN,NF1,Gene,-0.002113702623906677,0.9020408163265307
MOGAT,CTGAN,PIK3R1,Gene,0.00010204081632656515,0.9020408163265307
MOGAT,CTGAN,FUBP1,Gene,0.003921282798833858,0.9020408163265307
MOGAT,CTGAN,RB1,Gene,0.005685131195335313,0.9020408163265307
MOGAT,CTGAN,NOTCH1,Gene,-0.0018075801749270815,0.9020408163265307
MOGAT,CTGAN,BCOR,Gene,-0.004795918367346941,0.9020408163265307
MOGAT,CTGAN,CSMD3,Gene,-0.000670553935860052,0.9020408163265307
MOGAT,CTGAN,SMARCA4,Gene,0.0012244897959184265,0.9020408163265307
MOGAT,CTGAN,GRIN2A,Gene,0.001005830903790117,0.9020408163265307
MOGAT,CTGAN,IDH2,Gene,0.004606413994169134,0.9020408163265307
MOGAT,CTGAN,FAT4,Gene,-0.0019096209912536134,0.9020408163265307
MOGAT,CTGAN,PDGFRA,Gene,0.002317784256559785,0.9020408163265307
MOGAT,CTGAN,Age_at_diagnosis,Clinical,0.08233236151603503,0.9020408163265307
MOGAT,CTGAN,Gender,Clinical,-0.003513119533527664,0.9020408163265307
MOGAT,CTGAN,Race,Clinical,0.002682215743440253,0.9020408163265307
MOGAT,ROS,IDH1,Gene,0.3029154518950438,0.9177842565597668
MOGAT,ROS,TP53,Gene,0.015116618075801825,0.9177842565597668
MOGAT,ROS,ATRX,Gene,0.017346938775510246,0.9177842565597668
MOGAT,ROS,PTEN,Gene,0.005860058309037952,0.9177842565597668
MOGAT,ROS,EGFR,Gene,0.005131195335277006,0.9177842565597668
MOGAT,ROS,CIC,Gene,0.014620991253644345,0.9177842565597668
MOGAT,ROS,MUC16,Gene,0.0027551020408163596,0.9177842565597668
MOGAT,ROS,PIK3CA,Gene,0.014635568513119568,0.9177842565597668
MOGAT,ROS,NF1,Gene,-0.0032215743440233147,0.9177842565597668
MOGAT,ROS,PIK3R1,Gene,-0.00017492711370258317,0.9177842565597668
MOGAT,ROS,FUBP1,Gene,0.003746355685131242,0.9177842565597668
MOGAT,ROS,RB1,Gene,-0.002113702623906688,0.9177842565597668
MOGAT,ROS,NOTCH1,Gene,0.021997084548105006,0.9177842565597668
MOGAT,ROS,BCOR,Gene,-0.00362973760932942,0.9177842565597668
MOGAT,ROS,CSMD3,Gene,0.0016618075801749788,0.9177842565597668
MOGAT,ROS,SMARCA4,Gene,0.0002915451895044052,0.9177842565597668
MOGAT,ROS,GRIN2A,Gene,0.0018950437317784897,0.9177842565597668
MOGAT,ROS,IDH2,Gene,0.010189504373177848,0.9177842565597668
MOGAT,ROS,FAT4,Gene,-0.0016618075801748456,0.9177842565597668
MOGAT,ROS,PDGFRA,Gene,-0.00034985422740522185,0.9177842565597668
MOGAT,ROS,Age_at_diagnosis,Clinical,0.03237609329446066,0.9177842565597668
MOGAT,ROS,Gender,Clinical,0.0011807580174927335,0.9177842565597668
MOGAT,ROS,Race,Clinical,0.004591836734693944,0.9177842565597668
MOGAT,ROS+SF,IDH1,Gene,0.31483965014577253,0.9185131195335277
MOGAT,ROS+SF,TP53,Gene,0.014504373177842533,0.9185131195335277
MOGAT,ROS+SF,ATRX,Gene,0.01482507288629733,0.9185131195335277
MOGAT,ROS+SF,PTEN,Gene,0.005233236151603449,0.9185131195335277
MOGAT,ROS+SF,EGFR,Gene,0.0057288629737608735,0.9185131195335277
MOGAT,ROS+SF,CIC,Gene,0.015408163265306052,0.9185131195335277
MOGAT,ROS+SF,MUC16,Gene,0.0032069970845480357,0.9185131195335277
MOGAT,ROS+SF,PIK3CA,Gene,0.012434402332361483,0.9185131195335277
MOGAT,ROS+SF,NF1,Gene,-0.0025218658892128933,0.9185131195335277
MOGAT,ROS+SF,PIK3R1,Gene,0.0001603498542273596,0.9185131195335277
MOGAT,ROS+SF,FUBP1,Gene,0.003615160349854185,0.9185131195335277
MOGAT,ROS+SF,RB1,Gene,-0.0019241982507289257,0.9185131195335277
MOGAT,ROS+SF,NOTCH1,Gene,0.02478134110787167,0.9185131195335277
MOGAT,ROS+SF,BCOR,Gene,-0.004387755102040858,0.9185131195335277
MOGAT,ROS+SF,CSMD3,Gene,0.001632653061224465,0.9185131195335277
MOGAT,ROS+SF,SMARCA4,Gene,-4.373177842569298e-05,0.9185131195335277
MOGAT,ROS+SF,GRIN2A,Gene,0.0014285714285714012,0.9185131195335277
MOGAT,ROS+SF,IDH2,Gene,0.009300291545189476,0.9185131195335277
MOGAT,ROS+SF,FAT4,Gene,-0.0025947521865889666,0.9185131195335277
MOGAT,ROS+SF,PDGFRA,Gene,-0.0001603498542274373,0.9185131195335277
MOGAT,ROS+SF,Age_at_diagnosis,Clinical,0.02689504373177839,0.9185131195335277
MOGAT,ROS+SF,Gender,Clinical,0.0010787172011661572,0.9185131195335277
MOGAT,ROS+SF,Race,Clinical,0.004475218658892066,0.9185131195335277
HyperTMO,No Balancing,IDH1,Gene,0.0038338192419824836,0.8325072886297376
HyperTMO,No Balancing,TP53,Gene,-0.00040816326530616063,0.8325072886297376
HyperTMO,No Balancing,ATRX,Gene,-0.003352769679300338,0.8325072886297376
HyperTMO,No Balancing,PTEN,Gene,0.0006413994169095716,0.8325072886297376
HyperTMO,No Balancing,EGFR,Gene,-0.005218658892128314,0.8325072886297376
HyperTMO,No Balancing,CIC,Gene,0.00017492711370252766,0.8325072886297376
HyperTMO,No Balancing,MUC16,Gene,0.00020408163265305256,0.8325072886297376
HyperTMO,No Balancing,PIK3CA,Gene,-0.00209912536443152,0.8325072886297376
HyperTMO,No Balancing,NF1,Gene,-0.0011807580174927445,0.8325072886297376
HyperTMO,No Balancing,PIK3R1,Gene,-5.8309037900927677e-05,0.8325072886297376
HyperTMO,No Balancing,FUBP1,Gene,0.00011661807580168882,0.8325072886297376
HyperTMO,No Balancing,RB1,Gene,-0.0020553935860058827,0.8325072886297376
HyperTMO,No Balancing,NOTCH1,Gene,-0.001588921282798883,0.8325072886297376
HyperTMO,No Balancing,BCOR,Gene,0.0003644314868804455,0.8325072886297376
HyperTMO,No Balancing,CSMD3,Gene,-0.001195335276967957,0.8325072886297376
HyperTMO,No Balancing,SMARCA4,Gene,-0.0004956268221574911,0.8325072886297376
HyperTMO,No Balancing,GRIN2A,Gene,-0.002201166180758063,0.8325072886297376
HyperTMO,No Balancing,IDH2,Gene,-0.00026239067055401356,0.8325072886297376
HyperTMO,No Balancing,FAT4,Gene,-0.001938775510204116,0.8325072886297376
HyperTMO,No Balancing,PDGFRA,Gene,-0.0012973760932945666,0.8325072886297376
HyperTMO,No Balancing,Age_at_diagnosis,Clinical,0.30628279883381915,0.8325072886297376
HyperTMO,No Balancing,Gender,Clinical,0.004460641399416853,0.8325072886297376
HyperTMO,No Balancing,Race,Clinical,0.010160349854227391,0.8325072886297376
HyperTMO,SMOTE,IDH1,Gene,0.014795918367346972,0.8301749271137027
HyperTMO,SMOTE,TP53,Gene,0.002827988338192489,0.8301749271137027
HyperTMO,SMOTE,ATRX,Gene,0.0021137026239067547,0.8301749271137027
HyperTMO,SMOTE,PTEN,Gene,0.0016326530612245428,0.8301749271137027
HyperTMO,SMOTE,EGFR,Gene,0.0001311953352769679,0.8301749271137027
HyperTMO,SMOTE,CIC,Gene,0.0005102040816326814,0.8301749271137027
HyperTMO,SMOTE,MUC16,Gene,-0.0023469387755101433,0.8301749271137027
HyperTMO,SMOTE,PIK3CA,Gene,-0.0041836734693877055,0.8301749271137027
HyperTMO,SMOTE,NF1,Gene,-0.002172011661807538,0.8301749271137027
HyperTMO,SMOTE,PIK3R1,Gene,0.0034402332361516464,0.8301749271137027
HyperTMO,SMOTE,FUBP1,Gene,0.00037900874635571347,0.8301749271137027
HyperTMO,SMOTE,RB1,Gene,-0.003760932944606432,0.8301749271137027
HyperTMO,SMOTE,NOTCH1,Gene,-0.0004956268221574023,0.8301749271137027
HyperTMO,SMOTE,BCOR,Gene,-0.0016763848396501245,0.8301749271137027
HyperTMO,SMOTE,CSMD3,Gene,-0.0011807580174927113,0.8301749271137027
HyperTMO,SMOTE,SMARCA4,Gene,0.00034985422740527736,0.8301749271137027
HyperTMO,SMOTE,GRIN2A,Gene,-0.0012536443148687625,0.8301749271137027
HyperTMO,SMOTE,IDH2,Gene,0.000174927113702672,0.8301749271137027
HyperTMO,SMOTE,FAT4,Gene,-0.00045189504373174263,0.8301749271137027
HyperTMO,SMOTE,PDGFRA,Gene,-4.3731778425626365e-05,0.8301749271137027
HyperTMO,SMOTE,Age_at_diagnosis,Clinical,0.3002769679300292,0.8301749271137027
HyperTMO,SMOTE,Gender,Clinical,0.0037463556851312085,0.8301749271137027
HyperTMO,SMOTE,Race,Clinical,0.0017055393586006494,0.8301749271137027
HyperTMO,CTGAN,IDH1,Gene,0.013221574344023324,0.8344023323615161
HyperTMO,CTGAN,TP53,Gene,0.010189504373177838,0.8344023323615161
HyperTMO,CTGAN,ATRX,Gene,-0.0012536443148687848,0.8344023323615161
HyperTMO,CTGAN,PTEN,Gene,0.0075072886297376405,0.8344023323615161
HyperTMO,CTGAN,EGFR,Gene,0.003979591836734697,0.8344023323615161
HyperTMO,CTGAN,CIC,Gene,0.0006997084548104992,0.8344023323615161
HyperTMO,CTGAN,MUC16,Gene,0.0025364431486880725,0.8344023323615161
HyperTMO,CTGAN,PIK3CA,Gene,-0.0034110787172011324,0.8344023323615161
HyperTMO,CTGAN,NF1,Gene,-0.0005976676384839785,0.8344023323615161
HyperTMO,CTGAN,PIK3R1,Gene,0.006137026239067089,0.8344023323615161
HyperTMO,CTGAN,FUBP1,Gene,0.0014723032069971277,0.8344023323615161
HyperTMO,CTGAN,RB1,Gene,-0.0007580174927113492,0.8344023323615161
HyperTMO,CTGAN,NOTCH1,Gene,-0.0011807580174927224,0.8344023323615161
HyperTMO,CTGAN,BCOR,Gene,-0.0005830903790086994,0.8344023323615161
HyperTMO,CTGAN,CSMD3,Gene,-0.0011807580174927113,0.8344023323615161
HyperTMO,CTGAN,SMARCA4,Gene,0.0011661807580174988,0.8344023323615161
HyperTMO,CTGAN,GRIN2A,Gene,-1.457725947521249e-05,0.8344023323615161
HyperTMO,CTGAN,IDH2,Gene,0.0004810495626822231,0.8344023323615161
HyperTMO,CTGAN,FAT4,Gene,1.4577259475234694e-05,0.8344023323615161
HyperTMO,CTGAN,PDGFRA,Gene,-0.0006413994169095827,0.8344023323615161
HyperTMO,CTGAN,Age_at_diagnosis,Clinical,0.2962973760932945,0.8344023323615161
HyperTMO,CTGAN,Gender,Clinical,0.006851311953352768,0.8344023323615161
HyperTMO,CTGAN,Race,Clinical,0.016472303206997097,0.8344023323615161
HyperTMO,ROS,IDH1,Gene,0.02102040816326526,0.8381924198250729
HyperTMO,ROS,TP53,Gene,0.008586005830903798,0.8381924198250729
HyperTMO,ROS,ATRX,Gene,0.006924198250728842,0.8381924198250729
HyperTMO,ROS,PTEN,Gene,0.006326530612244896,0.8381924198250729
HyperTMO,ROS,EGFR,Gene,0.004693877551020365,0.8381924198250729
HyperTMO,ROS,CIC,Gene,0.003440233236151569,0.8381924198250729
HyperTMO,ROS,MUC16,Gene,0.001720116618075762,0.8381924198250729
HyperTMO,ROS,PIK3CA,Gene,-0.0001749271137026276,0.8381924198250729
HyperTMO,ROS,NF1,Gene,2.9154518950413877e-05,0.8381924198250729
HyperTMO,ROS,PIK3R1,Gene,0.005466472303206948,0.8381924198250729
HyperTMO,ROS,FUBP1,Gene,0.0011224489795918723,0.8381924198250729
HyperTMO,ROS,RB1,Gene,-0.0018950437317784008,0.8381924198250729
HyperTMO,ROS,NOTCH1,Gene,0.000481049562682212,0.8381924198250729
HyperTMO,ROS,BCOR,Gene,0.00011661807580176653,0.8381924198250729
HyperTMO,ROS,CSMD3,Gene,0.00024781341107874553,0.8381924198250729
HyperTMO,ROS,SMARCA4,Gene,0.0001457725947521804,0.8381924198250729
HyperTMO,ROS,GRIN2A,Gene,0.00023323615160352195,0.8381924198250729
HyperTMO,ROS,IDH2,Gene,0.0005976676384840008,0.8381924198250729
HyperTMO,ROS,FAT4,Gene,0.001122448979591828,0.8381924198250729
HyperTMO,ROS,PDGFRA,Gene,0.0011370262390670738,0.8381924198250729
HyperTMO,ROS,Age_at_diagnosis,Clinical,0.3074198250728863,0.8381924198250729
HyperTMO,ROS,Gender,Clinical,0.009839650145772583,0.8381924198250729
HyperTMO,ROS,Race,Clinical,0.007696793002915403,0.8381924198250729
HyperTMO,ROS+SF,IDH1,Gene,0.021268221574344014,0.8365889212827988
HyperTMO,ROS+SF,TP53,Gene,0.006224489795918375,0.8365889212827988
HyperTMO,ROS+SF,ATRX,Gene,0.0048542274052478015,0.8365889212827988
HyperTMO,ROS+SF,PTEN,Gene,0.004577259475218687,0.8365889212827988
HyperTMO,ROS+SF,EGFR,Gene,0.002215743440233253,0.8365889212827988
HyperTMO,ROS+SF,CIC,Gene,0.0015014577259475303,0.8365889212827988
HyperTMO,ROS+SF,MUC16,Gene,8.746355685129714e-05,0.8365889212827988
HyperTMO,ROS+SF,PIK3CA,Gene,-0.0022011661807580297,0.8365889212827988
HyperTMO,ROS+SF,NF1,Gene,-0.0006851311953352645,0.8365889212827988
HyperTMO,ROS+SF,PIK3R1,Gene,0.004460641399416943,0.8365889212827988
HyperTMO,ROS+SF,FUBP1,Gene,0.0008746355685130824,0.8365889212827988
HyperTMO,ROS+SF,RB1,Gene,-0.0030466472303207317,0.8365889212827988
HyperTMO,ROS+SF,NOTCH1,Gene,-4.373177842564857e-05,0.8365889212827988
