auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.9212775528565003,0.9037037037037037,0.8548387096774194,0.9298245614035088,0.8846153846153846,0.8907563025210085,1,0.4400000000000001,HeteroGATv2,No Balancing
0.9294871794871794,0.8955223880597015,0.875,0.875,0.9102564102564102,0.875,2,0.5300000000000002,HeteroGATv2,No Balancing
0.8933150183150184,0.8507462686567164,0.8103448275862069,0.8392857142857143,0.8589743589743589,0.8245614035087719,3,0.5200000000000002,HeteroGATv2,No Balancing
0.9418498168498168,0.9029850746268657,0.8412698412698413,0.9464285714285714,0.8717948717948718,0.8907563025210085,4,0.5200000000000002,HeteroGATv2,No Balancing
0.910457963089542,0.8582089552238806,0.7714285714285715,0.9473684210526315,0.7922077922077922,0.8503937007874016,5,0.4400000000000001,HeteroGATv2,No Balancing
0.921727395411606,0.8962962962962963,0.8524590163934426,0.9122807017543859,0.8846153846153846,0.8813559322033898,1,0.4200000000000001,MOGAT,No Balancing
0.8418040293040293,0.746268656716418,0.6410256410256411,0.8928571428571429,0.6410256410256411,0.746268656716418,2,0.5000000000000002,MOGAT,No Balancing
0.898580586080586,0.8507462686567164,0.8214285714285714,0.8214285714285714,0.8717948717948718,0.8214285714285714,3,0.5400000000000003,MOGAT,No Balancing
0.94757326007326,0.9029850746268657,0.8524590163934426,0.9285714285714286,0.8846153846153846,0.8888888888888888,4,0.5500000000000003,MOGAT,No Balancing
0.9259512417407154,0.8656716417910447,0.7746478873239436,0.9649122807017544,0.7922077922077922,0.859375,5,0.4300000000000001,MOGAT,No Balancing
0.7629329734592892,0.6814814814814815,0.6206896551724138,0.631578947368421,0.717948717948718,0.6260869565217392,1,0.48000000000000015,HyperTMO,No Balancing
0.8397435897435896,0.7611940298507462,0.6621621621621622,0.875,0.6794871794871795,0.7538461538461538,2,0.5500000000000003,HyperTMO,No Balancing
0.8154761904761905,0.7761194029850746,0.7708333333333334,0.6607142857142857,0.8589743589743589,0.7115384615384616,3,0.6000000000000003,HyperTMO,No Balancing
0.8195970695970696,0.746268656716418,0.6666666666666666,0.7857142857142857,0.717948717948718,0.7213114754098361,4,0.5300000000000002,HyperTMO,No Balancing
0.82820688083846,0.7761194029850746,0.6901408450704225,0.8596491228070176,0.7142857142857143,0.765625,5,0.48000000000000015,HyperTMO,No Balancing
0.8668466036887089,0.8074074074074075,0.7183098591549296,0.8947368421052632,0.7435897435897436,0.796875,1,0.4400000000000001,RGCN,No Balancing
0.8921703296703296,0.8432835820895522,0.7611940298507462,0.9107142857142857,0.7948717948717948,0.8292682926829268,2,0.4200000000000001,RGCN,No Balancing
