Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
RGCN,No Balancing,BCOR,Gene,0.002915451895043675,0.883673469387755
RGCN,No Balancing,CSMD3,Gene,0.002259475218658824,0.883673469387755
RGCN,No Balancing,SMARCA4,Gene,0.0014577259475218151,0.883673469387755
RGCN,No Balancing,GRIN2A,Gene,0.002011661807580145,0.883673469387755
RGCN,No Balancing,IDH2,Gene,0.0010932944606413474,0.883673469387755
RGCN,No Balancing,FAT4,Gene,0.003906705539358524,0.883673469387755
RGCN,No Balancing,PDGFRA,Gene,0.0025364431486879723,0.883673469387755
RGCN,No Balancing,Age_at_diagnosis,Clinical,0.07759475218658883,0.883673469387755
RGCN,No Balancing,Gender,Clinical,-0.0001749271137027053,0.883673469387755
RGCN,No Balancing,Race,Clinical,0.008119533527696699,0.883673469387755
RGCN,SMOTE,IDH1,Gene,0.019679300291545198,0.8693877551020408
RGCN,SMOTE,TP53,Gene,0.002915451895043697,0.8693877551020408
RGCN,SMOTE,ATRX,Gene,0.017288629737609307,0.8693877551020408
RGCN,SMOTE,PTEN,Gene,0.021749271137026203,0.8693877551020408
RGCN,SMOTE,EGFR,Gene,0.018862973760932922,0.8693877551020408
RGCN,SMOTE,CIC,Gene,0.03139941690962093,0.8693877551020408
RGCN,SMOTE,MUC16,Gene,0.012069970845481037,0.8693877551020408
RGCN,SMOTE,PIK3CA,Gene,0.01609329446064136,0.8693877551020408
RGCN,SMOTE,NF1,Gene,0.006938775510204065,0.8693877551020408
RGCN,SMOTE,PIK3R1,Gene,0.002623906705539325,0.8693877551020408
RGCN,SMOTE,FUBP1,Gene,0.010510204081632623,0.8693877551020408
RGCN,SMOTE,RB1,Gene,0.015597667638483925,0.8693877551020408
RGCN,SMOTE,NOTCH1,Gene,0.014183673469387714,0.8693877551020408
RGCN,SMOTE,BCOR,Gene,0.020947521865889152,0.8693877551020408
RGCN,SMOTE,CSMD3,Gene,0.009737609329446017,0.8693877551020408
RGCN,SMOTE,SMARCA4,Gene,0.01516034985422734,0.8693877551020408
RGCN,SMOTE,GRIN2A,Gene,0.002784256559766718,0.8693877551020408
RGCN,SMOTE,IDH2,Gene,0.006997084548104948,0.8693877551020408
RGCN,SMOTE,FAT4,Gene,0.01325072886297377,0.8693877551020408
RGCN,SMOTE,PDGFRA,Gene,0.00655976676384834,0.8693877551020408
RGCN,SMOTE,Age_at_diagnosis,Clinical,0.12807580174927116,0.8693877551020408
RGCN,SMOTE,Gender,Clinical,0.009693877551020368,0.8693877551020408
RGCN,SMOTE,Race,Clinical,0.008615160349854222,0.8693877551020408
RGCN,CTGAN,IDH1,Gene,0.011064139941690986,0.8839650145772595
RGCN,CTGAN,TP53,Gene,0.004314868804664751,0.8839650145772595
RGCN,CTGAN,ATRX,Gene,0.007317784256559823,0.8839650145772595
RGCN,CTGAN,PTEN,Gene,0.02389212827988344,0.8839650145772595
RGCN,CTGAN,EGFR,Gene,0.010641399416909659,0.8839650145772595
RGCN,CTGAN,CIC,Gene,0.026078717201166213,0.8839650145772595
RGCN,CTGAN,MUC16,Gene,0.0006705539358600853,0.8839650145772595
RGCN,CTGAN,PIK3CA,Gene,0.010583090379008786,0.8839650145772595
RGCN,CTGAN,NF1,Gene,0.0011661807580175098,0.8839650145772595
RGCN,CTGAN,PIK3R1,Gene,0.0026676384839650737,0.8839650145772595
RGCN,CTGAN,FUBP1,Gene,0.0033090379008746786,0.8839650145772595
RGCN,CTGAN,RB1,Gene,0.005379008746355718,0.8839650145772595
RGCN,CTGAN,NOTCH1,Gene,0.006763848396501482,0.8839650145772595
RGCN,CTGAN,BCOR,Gene,0.006180758017492749,0.8839650145772595
RGCN,CTGAN,CSMD3,Gene,0.002259475218658913,0.8839650145772595
RGCN,CTGAN,SMARCA4,Gene,0.006209912536443185,0.8839650145772595
RGCN,CTGAN,GRIN2A,Gene,0.003921282798833847,0.8839650145772595
RGCN,CTGAN,IDH2,Gene,0.001195335276967957,0.8839650145772595
RGCN,CTGAN,FAT4,Gene,0.0030320699708454857,0.8839650145772595
RGCN,CTGAN,PDGFRA,Gene,0.004825072886297399,0.8839650145772595
RGCN,CTGAN,Age_at_diagnosis,Clinical,0.0973906705539359,0.8839650145772595
RGCN,CTGAN,Gender,Clinical,-0.0022886297376093047,0.8839650145772595
RGCN,CTGAN,Race,Clinical,-0.0006268221574343369,0.8839650145772595
VEGN,No Balancing,IDH1,Gene,0.23046647230320705,0.91399416909621
VEGN,No Balancing,TP53,Gene,0.007099125364431557,0.91399416909621
VEGN,No Balancing,ATRX,Gene,0.005860058309037996,0.91399416909621
VEGN,No Balancing,PTEN,Gene,0.00690962099125374,0.91399416909621
VEGN,No Balancing,EGFR,Gene,0.01311953352769687,0.91399416909621
VEGN,No Balancing,CIC,Gene,0.012317784256559883,0.91399416909621
VEGN,No Balancing,MUC16,Gene,0.0019241982507289368,0.91399416909621
VEGN,No Balancing,PIK3CA,Gene,0.00967930029154529,0.91399416909621
VEGN,No Balancing,NF1,Gene,-0.0012682215743439306,0.91399416909621
VEGN,No Balancing,PIK3R1,Gene,0.003279883381924287,0.91399416909621
VEGN,No Balancing,FUBP1,Gene,0.00447521865889221,0.91399416909621
VEGN,No Balancing,RB1,Gene,0.007521865889212909,0.91399416909621
VEGN,No Balancing,NOTCH1,Gene,0.009271137026239152,0.91399416909621
VEGN,No Balancing,BCOR,Gene,-0.0026530612244896946,0.91399416909621
VEGN,No Balancing,CSMD3,Gene,0.00204081632653067,0.91399416909621
VEGN,No Balancing,SMARCA4,Gene,0.006064139941691049,0.91399416909621
VEGN,No Balancing,GRIN2A,Gene,0.0018513119533528411,0.91399416909621
VEGN,No Balancing,IDH2,Gene,0.006107871720116708,0.91399416909621
VEGN,No Balancing,FAT4,Gene,-0.00027696793002909283,0.91399416909621
VEGN,No Balancing,PDGFRA,Gene,-0.0009620991253643906,0.91399416909621
VEGN,No Balancing,Age_at_diagnosis,Clinical,0.050349854227405365,0.91399416909621
VEGN,No Balancing,Gender,Clinical,0.0059183673469388465,0.91399416909621
VEGN,No Balancing,Race,Clinical,0.007361516034985504,0.91399416909621
VEGN,SMOTE,IDH1,Gene,0.22629737609329448,0.9188046647230321
VEGN,SMOTE,TP53,Gene,0.00906705539358602,0.9188046647230321
VEGN,SMOTE,ATRX,Gene,0.017434402332361588,0.9188046647230321
VEGN,SMOTE,PTEN,Gene,0.007784256559766833,0.9188046647230321
VEGN,SMOTE,EGFR,Gene,0.0076822157434403016,0.9188046647230321
VEGN,SMOTE,CIC,Gene,0.00814868804664728,0.9188046647230321
VEGN,SMOTE,MUC16,Gene,0.0003790087463557246,0.9188046647230321
VEGN,SMOTE,PIK3CA,Gene,0.010306122448979627,0.9188046647230321
VEGN,SMOTE,NF1,Gene,0.0025072886297376473,0.9188046647230321
VEGN,SMOTE,PIK3R1,Gene,0.0036588921282799,0.9188046647230321
VEGN,SMOTE,FUBP1,Gene,0.0044314868804665175,0.9188046647230321
VEGN,SMOTE,RB1,Gene,0.005641399416909687,0.9188046647230321
VEGN,SMOTE,NOTCH1,Gene,0.012711370262390697,0.9188046647230321
VEGN,SMOTE,BCOR,Gene,-0.001428571428571368,0.9188046647230321
VEGN,SMOTE,CSMD3,Gene,0.0026967930029154876,0.9188046647230321
VEGN,SMOTE,SMARCA4,Gene,0.005495626822157507,0.9188046647230321
VEGN,SMOTE,GRIN2A,Gene,0.0006268221574344479,0.9188046647230321
VEGN,SMOTE,IDH2,Gene,0.006457725947521908,0.9188046647230321
VEGN,SMOTE,FAT4,Gene,-0.0012973760932944334,0.9188046647230321
VEGN,SMOTE,PDGFRA,Gene,-0.0003935860058308704,0.9188046647230321
VEGN,SMOTE,Age_at_diagnosis,Clinical,0.07115160349854228,0.9188046647230321
VEGN,SMOTE,Gender,Clinical,0.016209912536443227,0.9188046647230321
VEGN,SMOTE,Race,Clinical,-0.001982507288629676,0.9188046647230321
VEGN,CTGAN,IDH1,Gene,0.10918367346938776,0.9010204081632653
VEGN,CTGAN,TP53,Gene,0.0024635568513119875,0.9010204081632653
VEGN,CTGAN,ATRX,Gene,0.0027842565597668177,0.9010204081632653
VEGN,CTGAN,PTEN,Gene,0.012827988338192453,0.9010204081632653
VEGN,CTGAN,EGFR,Gene,0.0033381924198251033,0.9010204081632653
VEGN,CTGAN,CIC,Gene,0.022244897959183697,0.9010204081632653
VEGN,CTGAN,MUC16,Gene,-2.915451895039167e-05,0.9010204081632653
VEGN,CTGAN,PIK3CA,Gene,0.000816326530612288,0.9010204081632653
VEGN,CTGAN,NF1,Gene,-0.0029008746355684845,0.9010204081632653
VEGN,CTGAN,PIK3R1,Gene,0.0008892128279883616,0.9010204081632653
VEGN,CTGAN,FUBP1,Gene,0.0032653061224490187,0.9010204081632653
VEGN,CTGAN,RB1,Gene,0.00013119533527704562,0.9010204081632653
VEGN,CTGAN,NOTCH1,Gene,0.0004956268221575022,0.9010204081632653
VEGN,CTGAN,BCOR,Gene,-0.0005247813411078384,0.9010204081632653
VEGN,CTGAN,CSMD3,Gene,0.00055393586005833,0.9010204081632653
VEGN,CTGAN,SMARCA4,Gene,0.004023323615160368,0.9010204081632653
VEGN,CTGAN,GRIN2A,Gene,0.002755102040816415,0.9010204081632653
VEGN,CTGAN,IDH2,Gene,0.0006122448979592465,0.9010204081632653
