iter	Logloss
289	0.2898704842
290	0.2896061989
291	0.2893106643
292	0.2891565088
293	0.2890322437
294	0.2888124544
295	0.2886470638
296	0.2883275698
297	0.2880274368
298	0.2877220258
299	0.2874447287
300	0.2872351555
301	0.2869946467
302	0.2866792026
303	0.2864751685
304	0.2862152727
305	0.2859629801
306	0.2856959513
307	0.2855747954
308	0.2853899133
309	0.2850965474
310	0.284806343
311	0.2844727137
312	0.2842593781
313	0.2838764713
314	0.2836443235
315	0.2835041725
316	0.2831233038
317	0.2829514595
318	0.2826833856
319	0.2824765558
320	0.2823360913
321	0.2821229647
322	0.2818852777
323	0.2816997424
324	0.2813730893
325	0.2811099536
326	0.2808096376
327	0.2804914501
328	0.2802610789
329	0.2801179233
330	0.2800092828
331	0.2797979067
332	0.2796246777
333	0.2794148693
334	0.279174674
335	0.2788688712
336	0.2786909652
337	0.2784545062
338	0.2781629432
339	0.2779709019
340	0.2778161454
341	0.2774186592
342	0.2771738131
343	0.2769189338
344	0.2767238356
345	0.2764693482
346	0.2762600102
347	0.2760068031
348	0.2757383895
349	0.2754719878
350	0.2752574503
351	0.2751298669
352	0.2747943826
353	0.2745518619
354	0.2742477574
355	0.2739497668
356	0.2737539892
357	0.2735569836
358	0.2732858005
359	0.2730514317
360	0.2729622828
361	0.2728313289
362	0.2724935715
363	0.2723306891
364	0.2721057003
365	0.2719997511
366	0.2718960749
367	0.2717225584
368	0.2715878944
369	0.2714403753
370	0.2713077493
371	0.2711287198
372	0.2709632246
373	0.2707513261
374	0.2705990517
375	0.2703510964
376	0.2702759259
377	0.2700148805
378	0.2697834119
379	0.269505749
380	0.2693132374
381	0.2691468017
382	0.2690808283
383	0.2688727967
384	0.2686296228
385	0.2685753809
386	0.2684346029
387	0.2682733928
388	0.2681121304
389	0.2679619985
390	0.2677519811
391	0.2676102625
392	0.2674507246
393	0.2670833379
394	0.2667609959
395	0.2664088942
396	0.2662114183
397	0.2660072013
398	0.2657926899
399	0.2656548121
400	0.2654794144
401	0.2653947072
402	0.265287739
403	0.2651854215
404	0.2650771468
405	0.2648812908
406	0.2647371684
407	0.2645367139
408	0.2642096951
409	0.2638490494
410	0.2635811584
411	0.2634096538
412	0.2631834109
413	0.2630215736
414	0.262848841
415	0.2628217201
416	0.2626617641
417	0.2624735898
418	0.2622963108
419	0.2619324776
420	0.2617427094
421	0.2616737313
422	0.2614867851
423	0.2613497172
424	0.2611922956
425	0.2610845696
426	0.2609738912
427	0.2608674454
428	0.2607193777
429	0.2606778341
430	0.2604875173
431	0.2602512934
432	0.2601121092
433	0.2600325754
434	0.2599490179
435	0.2599055669
436	0.2597590407
437	0.2596741506
438	0.2595302895
439	0.2593424026
440	0.2591382902
441	0.2588854489
442	0.2587321556
443	0.2585913253
444	0.2583572179
445	0.2582198104
446	0.2581841717
447	0.2579627364
448	0.2577868945
449	0.2576437127
450	0.2574981533
451	0.2573133495
452	0.2571760204
453	0.2568589302
454	0.2566859102
455	0.2565398543
456	0.256309457
457	0.2561362802
458	0.2559296072
459	0.2558696172
460	0.2557572143
461	0.2556457258
462	0.2554325992
463	0.2554116706
464	0.2551932662
465	0.2549765077
466	0.2546139809
467	0.2545341857
468	0.2543199095
469	0.2541731482
470	0.2540669637
471	0.2538851908
472	0.2537220472
473	0.2535595829
474	0.2534357097
475	0.2532371626
476	0.2530465845
477	0.2528877258
478	0.2527732849
479	0.2526401363
480	0.2525104888
481	0.2524485653
482	0.2522977542
483	0.2521058435
484	0.2520621313
485	0.2519427783
486	0.2518364893
487	0.2517703853
488	0.2517002053
489	0.2515324893
490	0.2514146779
491	0.2512605223
492	0.2510526213
493	0.2510236453
494	0.2508496585
495	0.2507279801
496	0.2505456846
497	0.2503449166
498	0.2499955582
499	0.2499390694
500	0.249767199
501	0.2496210386
502	0.2495312625
503	0.2494226221
504	0.2492444287
505	0.2491695979
506	0.2489916135
507	0.2487487793
508	0.248628956
509	0.24839025
510	0.2483152102
511	0.2481971636
512	0.2480905611
513	0.2479715739
514	0.2478495297
515	0.2476146123
516	0.247518853
517	0.2474079393
518	0.2473185552
519	0.2471996725
520	0.2470521274
521	0.246874352
522	0.2467474741
523	0.2465630884
524	0.2464479943
525	0.2463838238
526	0.2461797636
527	0.2459259033
528	0.2457894103
529	0.2457148408
530	0.2455267449
531	0.2452327258
532	0.245099734
533	0.2449776375
534	0.2448130568
535	0.2446202317
536	0.2444480739
537	0.2443702384
538	0.2442414271
539	0.2441719525
540	0.2440724308
541	0.2440153671
542	0.2439234485
543	0.2436574387
544	0.2435610523
545	0.243447552
546	0.2433471157
547	0.2432095253
548	0.2430404768
549	0.2429422875
550	0.2428078847
551	0.2426834368
552	0.2424992078
553	0.2424110517
554	0.2422626443
555	0.2422015569
556	0.2420633394
557	0.2418908942
558	0.2418219161
559	0.2416938364
560	0.2415408304
561	0.2414209549
562	0.2413185329
563	0.2411762394
564	0.2409183816
565	0.2408698618
566	0.2407057775
567	0.2405419023
568	0.2404615324
569	0.2403577517
570	0.240264579
571	0.2402189072
572	0.2401101099
573	0.2399300092
574	0.2398248176
575	0.2397422268
576	0.2396415815
577	0.239552328
578	0.2394676208
579	0.2393320423
580	0.2391836088
581	0.2390828851
582	0.2389993798
583	0.2389063639
584	0.2387922104
585	0.2386493422
586	0.2384186314
587	0.2382866846
588	0.2381567759
589	0.238024385
590	0.2379106495
591	0.2377590284
592	0.2376592453
593	0.2376418179
594	0.2376356256
595	0.2375317926
596	0.2373811643
597	0.2373018134
598	0.2372311893
599	0.2370465945
600	0.2369212843
601	0.2367029843
602	0.2365713773
603	0.2363957444
604	0.2362689711
605	0.2362209477
606	0.2360809535
607	0.2359970041
608	0.235820927
609	0.235743588
610	0.2356388144
611	0.2355589409
612	0.2354514762
613	0.2353713414
614	0.2352945511
615	0.2350752844
616	0.2349590406
617	0.2348273813
618	0.2346750808
619	0.2345790602
620	0.2344540374
621	0.2343690428
622	0.2342072578
623	0.2340571782
624	0.2340213305
625	0.2339133171
626	0.2337511402
627	0.2336263526
628	0.2335415932
629	0.23342548
630	0.2332475218
631	0.2332052989
632	0.2331481307
633	0.23303578
634	0.2329657045
635	0.2328679856
636	0.2327752309
637	0.2326512533
638	0.2325652658
639	0.2324671811
640	0.2323104649
641	0.2322211592
642	0.2320514836
643	0.2319827406
644	0.2318588675
645	0.2317216429
646	0.2316405936
647	0.2315700217
648	0.2313896075
649	0.2313082969
650	0.2312318462
651	0.2311214813
652	0.2310613345
653	0.2308628135
654	0.2307563155
655	0.2306724705
656	0.2305611911
657	0.2304146649
658	0.2301972533
659	0.2301065367
660	0.2298664981
661	0.2296911788
662	0.2295641964
663	0.2294332165
664	0.2292610064
665	0.2291685914
666	0.229119131
667	0.2289740157
668	0.2288714108
669	0.2288140336
670	0.2286944193
671	0.2285844202
672	0.2285357436
673	0.2284448702
674	0.2283511227
675	0.2282745414
676	0.228170421
677	0.2280776664
678	0.2279266201
679	0.2276589903
680	0.2275339937
681	0.2274771651
682	0.2273438075
683	0.2272507132
684	0.2271117119
685	0.2269714564
686	0.2269044118
687	0.2266745633
688	0.2265097736
689	0.2263580218
690	0.2262984498
691	0.2261957142
692	0.2260916723
693	0.2260490052
694	0.2259346426
695	0.2257706629
696	0.225602973
697	0.2255167243
698	0.2253289941
699	0.2252295507
700	0.2251749953
701	0.2250935803
702	0.2249567476
703	0.2249046221
704	0.2246705147
705	0.2246117265
706	0.2244871479
707	0.22433618
708	0.2242876863
709	0.2241705803
710	0.2240567665
711	0.2239204302
712	0.2238427776
713	0.2237572343
714	0.2236551781
715	0.223489892
716	0.2233990447
717	0.2232332099
718	0.2231008974
719	0.2230255702
720	0.2228709704
721	0.2227806196
722	0.2227446151
723	0.222697663
724	0.2225357212
725	0.2224414251
726	0.2224084253
727	0.2223641905
728	0.222241885
729	0.2220390268
730	0.2220036494
731	0.2219030041
732	0.2218023849
733	0.221724889
734	0.221643265
735	0.2215530186
736	0.2214220125
737	0.221253591
738	0.2211485562
739	0.2210878085
740	0.2210427898
741	0.2209678807
742	0.2208363259
743	0.2207413765
744	0.2206500589
745	0.220507661
746	0.2204082698
747	0.2202897268
748	0.2202127535
749	0.2200717142
750	0.2199960996
751	0.2197530564
752	0.2196518362
753	0.2195515045
754	0.2193956244
755	0.2192383074
756	0.2192299987
757	0.2191650835
758	0.2191516406
759	0.2190144944
760	0.2189430472
761	0.2188376988
762	0.2187686293
763	0.2186507395
764	0.2185168593
765	0.2184236736
766	0.2183560149
767	0.2182620584
768	0.2182003178
769	0.2180926049
770	0.2180268275
771	0.2179053581
772	0.2178204419
773	0.2177162954
774	0.217595636
775	0.2175191069
776	0.2174270839
777	0.2172808451
778	0.2171908731
779	0.2170232485
780	0.2169483524
781	0.2168375303
782	0.2167296475
783	0.2166483892
784	0.2165857733
785	0.2163761871
786	0.2163055106
787	0.2162310457
788	0.2161774047
789	0.2160439557
790	0.2158943202
791	0.2158059682
792	0.2157576966
793	0.2156937743
794	0.2155778702
795	0.2154808044
796	0.2153949346
797	0.2152144027
798	0.2150874203
799	0.2149637039
800	0.2148613995
801	0.2147947076
802	0.2147338423
803	0.2146516303
804	0.2145527487
805	0.214454272
806	0.2143964898
807	0.2143031996
808	0.2141081405
809	0.2140131127
810	0.2138917609
811	0.2137789008
812	0.2137069441
813	0.2136395076
814	0.2135790472
815	0.2134711906
816	0.2134068763
817	0.2133392177
818	0.213111185
819	0.213074854
820	0.212983249
821	0.2129058707
822	0.212819413
823	0.2127024768
824	0.2126127008
825	0.2124657827
826	0.2123656861
827	0.2122857342
828	0.2121944297
829	0.2121416118
830	0.212041881
831	0.2118878822
832	0.2118174017
833	0.2115980697
834	0.2114876786
835	0.2113824217
836	0.2112420487
837	0.2111410246
838	0.2110849668
839	0.2110369957
840	0.2108066637
841	0.210695933
842	0.2106023423
843	0.2104881496
844	0.2104316868
845	0.2103306888
846	0.2101612875
847	0.2101084957
848	0.2100372576
849	0.209931452
850	0.2098626307
851	0.2097897072
852	0.2097200106
853	0.2095924273
854	0.2094944993
855	0.2093945725
856	0.2093138107
857	0.2091921323
858	0.2091411956
859	0.2090421572
860	0.2089464762
861	0.2088874399
862	0.2088037517
863	0.2085667963
864	0.2085240508
865	0.2084496119
866	0.2083811564
867	0.2083051629
868	0.2082293915
869	0.2081356049
870	0.2080959425
871	0.2079937164
872	0.2079246077
873	0.2078054115
874	0.207716563
875	0.2076199675
876	0.2075639751
877	0.2075216999
878	0.2074324203
879	0.2073241978
880	0.207242208
881	0.2071307587
882	0.2069465167
883	0.2068438595
884	0.2067129449
885	0.2066247104
886	0.206546287
887	0.2064409909
888	0.2064202714
889	0.206349804
890	0.2062282824
891	0.2061757519
892	0.2061391987
893	0.2060022223
894	0.2059440482
895	0.2058792637
896	0.2057930411
897	0.205664086
898	0.2055953692
899	0.2055332889
900	0.2054989958
901	0.2054613061
902	0.2052182367
903	0.2050443022
904	0.2049150075
905	0.2047184461
906	0.2045275544
907	0.2044524101
908	0.2043823216
909	0.2042983068
910	0.2041893005
911	0.2041407023
912	0.2040543491
913	0.2039376089
914	0.2038768612
915	0.2038192226
916	0.2037120976
917	0.2036294153
918	0.2035211014
919	0.2034415546
920	0.2033638628
921	0.2032297213
922	0.2030618877
923	0.2029697732
924	0.2028657704
925	0.2027374424
926	0.202664323
927	0.2025706931
928	0.2024761879
929	0.2022328965
930	0.2020999699
931	0.2019807084
932	0.2017616638
933	0.2016952201
934	0.2015934382
935	0.2014786968
936	0.2013644911
937	0.2012731082
938	0.2011955732
939	0.2010964955
940	0.2010406468
941	0.2009252783
942	0.2008508003
943	0.2007789873
944	0.2007167764
945	0.2005855743
946	0.2004902983
947	0.2004052254
948	0.2003042404
949	0.200216215
950	0.2001390065
951	0.2000525618
952	0.1999012803
953	0.1997821233
954	0.1997312258
955	0.1996426778
956	0.1995725501
957	0.1994595985
958	0.1993699531
959	0.1992924834
960	0.1991394252
961	0.199053085
962	0.1989450585
963	0.1988447006
964	0.1987157587
965	0.198539342
966	0.1984225495
967	0.1983865451
968	0.1983302652
969	0.1982882251
970	0.1982391958
971	0.1981782783
972	0.1980983133
973	0.1979980207
974	0.1979124121
975	0.1978422583
976	0.1977627637
977	0.1976296673
978	0.197571245
979	0.1974644596
980	0.197414359
981	0.1973286198
982	0.1972161646
983	0.1970836822
984	0.196838
985	0.196690886
986	0.1965681363
987	0.1965106546
988	0.1964632844
989	0.1963643766
990	0.1962698845
991	0.1961461289
992	0.1960019935
993	0.1958870953
994	0.1958162229
995	0.195736454
996	0.1956559795
997	0.1955913518
998	0.195506318
999	0.1954194944
