Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
MOGAT,SMOTE,GRIN2A,Gene,-0.003454810495626859,0.8932944606413994
MOGAT,SMOTE,IDH2,Gene,0.008906705539358562,0.8932944606413994
MOGAT,SMOTE,FAT4,Gene,-0.002361516034985489,0.8932944606413994
MOGAT,SMOTE,PDGFRA,Gene,0.0007725947521865506,0.8932944606413994
MOGAT,SMOTE,Age_at_diagnosis,Clinical,0.03588921282798831,0.8932944606413994
MOGAT,SMOTE,Gender,Clinical,0.0015889212827987942,0.8932944606413994
MOGAT,SMOTE,Race,Clinical,-0.00010204081632657625,0.8932944606413994
MOGAT,CTGAN,IDH1,Gene,0.13067055393586005,0.9040816326530612
MOGAT,CTGAN,TP53,Gene,0.0029008746355684623,0.9040816326530612
MOGAT,CTGAN,ATRX,Gene,-0.001137026239067107,0.9040816326530612
MOGAT,CTGAN,PTEN,Gene,0.01045189504373173,0.9040816326530612
MOGAT,CTGAN,EGFR,Gene,0.003979591836734642,0.9040816326530612
MOGAT,CTGAN,CIC,Gene,0.012507288629737556,0.9040816326530612
MOGAT,CTGAN,MUC16,Gene,0.0002769679300290817,0.9040816326530612
MOGAT,CTGAN,PIK3CA,Gene,0.00819241982507286,0.9040816326530612
MOGAT,CTGAN,NF1,Gene,-0.004620991253644369,0.9040816326530612
MOGAT,CTGAN,PIK3R1,Gene,0.0011807580174926335,0.9040816326530612
MOGAT,CTGAN,FUBP1,Gene,0.0034985422740524187,0.9040816326530612
MOGAT,CTGAN,RB1,Gene,0.0019679300291544632,0.9040816326530612
MOGAT,CTGAN,NOTCH1,Gene,0.00021865889212824285,0.9040816326530612
MOGAT,CTGAN,BCOR,Gene,-0.0007871720116618298,0.9040816326530612
MOGAT,CTGAN,CSMD3,Gene,0.0018075801749270815,0.9040816326530612
MOGAT,CTGAN,SMARCA4,Gene,0.0017492711370262204,0.9040816326530612
MOGAT,CTGAN,GRIN2A,Gene,0.0026093294460640794,0.9040816326530612
MOGAT,CTGAN,IDH2,Gene,0.003148688046647141,0.9040816326530612
MOGAT,CTGAN,FAT4,Gene,0.0001457725947521582,0.9040816326530612
MOGAT,CTGAN,PDGFRA,Gene,0.0008892128279883061,0.9040816326530612
MOGAT,CTGAN,Age_at_diagnosis,Clinical,0.07202623906705534,0.9040816326530612
MOGAT,CTGAN,Gender,Clinical,0.00010204081632647632,0.9040816326530612
MOGAT,CTGAN,Race,Clinical,0.004037900874635514,0.9040816326530612
MOGAT,ROS,IDH1,Gene,0.30301749271137035,0.917930029154519
MOGAT,ROS,TP53,Gene,0.015306122448979642,0.917930029154519
MOGAT,ROS,ATRX,Gene,0.017274052478134194,0.917930029154519
MOGAT,ROS,PTEN,Gene,0.0061370262390671336,0.917930029154519
MOGAT,ROS,EGFR,Gene,0.005233236151603582,0.917930029154519
MOGAT,ROS,CIC,Gene,0.014781341107871826,0.917930029154519
MOGAT,ROS,MUC16,Gene,0.002784256559766851,0.917930029154519
MOGAT,ROS,PIK3CA,Gene,0.014679300291545284,0.917930029154519
MOGAT,ROS,NF1,Gene,-0.0030029154518949495,0.917930029154519
MOGAT,ROS,PIK3R1,Gene,-2.9154518950347263e-05,0.917930029154519
MOGAT,ROS,FUBP1,Gene,0.003994169096209999,0.917930029154519
MOGAT,ROS,RB1,Gene,-0.0020845481049561743,0.917930029154519
MOGAT,ROS,NOTCH1,Gene,0.02223032069970853,0.917930029154519
MOGAT,ROS,BCOR,Gene,-0.003250728862973695,0.917930029154519
MOGAT,ROS,CSMD3,Gene,0.0017201166180758954,0.917930029154519
MOGAT,ROS,SMARCA4,Gene,0.00023323615160361077,0.917930029154519
MOGAT,ROS,GRIN2A,Gene,0.0019096209912537355,0.917930029154519
MOGAT,ROS,IDH2,Gene,0.010116618075801786,0.917930029154519
MOGAT,ROS,FAT4,Gene,-0.0014139941690961,0.917930029154519
MOGAT,ROS,PDGFRA,Gene,-0.00023323615160338873,0.917930029154519
MOGAT,ROS,Age_at_diagnosis,Clinical,0.03260932944606422,0.917930029154519
MOGAT,ROS,Gender,Clinical,0.0011224489795919278,0.917930029154519
MOGAT,ROS,Race,Clinical,0.004591836734693988,0.917930029154519
HyperTMO,No Balancing,IDH1,Gene,0.006632653061224536,0.8298833819241983
HyperTMO,No Balancing,TP53,Gene,-0.0013411078717200265,0.8298833819241983
HyperTMO,No Balancing,ATRX,Gene,-0.00276967930029145,0.8298833819241983
HyperTMO,No Balancing,PTEN,Gene,-0.00037900874635560244,0.8298833819241983
HyperTMO,No Balancing,EGFR,Gene,-0.005758017492711309,0.8298833819241983
HyperTMO,No Balancing,CIC,Gene,0.0014723032069971387,0.8298833819241983
HyperTMO,No Balancing,MUC16,Gene,-0.0006413994169095827,0.8298833819241983
HyperTMO,No Balancing,PIK3CA,Gene,-0.0018804664723031327,0.8298833819241983
HyperTMO,No Balancing,NF1,Gene,-0.001209912536443114,0.8298833819241983
HyperTMO,No Balancing,PIK3R1,Gene,0.0007725947521866506,0.8298833819241983
HyperTMO,No Balancing,FUBP1,Gene,0.00029154518950443855,0.8298833819241983
HyperTMO,No Balancing,RB1,Gene,-0.000903790087463463,0.8298833819241983
HyperTMO,No Balancing,NOTCH1,Gene,-0.0008454810495625908,0.8298833819241983
HyperTMO,No Balancing,BCOR,Gene,0.0013411078717201707,0.8298833819241983
HyperTMO,No Balancing,CSMD3,Gene,3.3306690738754695e-17,0.8298833819241983
