Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
HeteroGATv2,No Balancing,IDH1,Gene,0.26393586005830905,0.9231778425655977
HeteroGATv2,No Balancing,TP53,Gene,0.010962099125364411,0.9231778425655977
HeteroGATv2,No Balancing,ATRX,Gene,0.005204081632653024,0.9231778425655977
HeteroGATv2,No Balancing,PTEN,Gene,0.004591836734693844,0.9231778425655977
HeteroGATv2,No Balancing,EGFR,Gene,0.007186588921282789,0.9231778425655977
HeteroGATv2,No Balancing,CIC,Gene,0.01734693877551019,0.9231778425655977
HeteroGATv2,No Balancing,MUC16,Gene,0.0021428571428571018,0.9231778425655977
HeteroGATv2,No Balancing,PIK3CA,Gene,0.006239067055393533,0.9231778425655977
HeteroGATv2,No Balancing,NF1,Gene,-0.0015306122448979441,0.9231778425655977
HeteroGATv2,No Balancing,PIK3R1,Gene,0.0014723032069970832,0.9231778425655977
HeteroGATv2,No Balancing,FUBP1,Gene,0.0036734693877550685,0.9231778425655977
HeteroGATv2,No Balancing,RB1,Gene,-0.0004810495626822786,0.9231778425655977
HeteroGATv2,No Balancing,NOTCH1,Gene,0.01026239067055389,0.9231778425655977
HeteroGATv2,No Balancing,BCOR,Gene,-0.0011516034985423306,0.9231778425655977
HeteroGATv2,No Balancing,CSMD3,Gene,0.0013119533527696792,0.9231778425655977
HeteroGATv2,No Balancing,SMARCA4,Gene,0.0038629737609328753,0.9231778425655977
HeteroGATv2,No Balancing,GRIN2A,Gene,0.0020553935860057825,0.9231778425655977
HeteroGATv2,No Balancing,IDH2,Gene,0.005029154518950363,0.9231778425655977
HeteroGATv2,No Balancing,FAT4,Gene,-0.00010204081632656515,0.9231778425655977
HeteroGATv2,No Balancing,PDGFRA,Gene,-0.0009329446064140657,0.9231778425655977
HeteroGATv2,No Balancing,Age_at_diagnosis,Clinical,0.03994169096209911,0.9231778425655977
HeteroGATv2,No Balancing,Gender,Clinical,0.0025947521865888777,0.9231778425655977
HeteroGATv2,No Balancing,Race,Clinical,0.005889212827988299,0.9231778425655977
HeteroGATv2,SMOTE,IDH1,Gene,0.2819970845481049,0.9074344023323615
HeteroGATv2,SMOTE,TP53,Gene,0.006253644314868823,0.9074344023323615
HeteroGATv2,SMOTE,ATRX,Gene,0.020801749271136972,0.9074344023323615
HeteroGATv2,SMOTE,PTEN,Gene,0.0017346938775509857,0.9074344023323615
HeteroGATv2,SMOTE,EGFR,Gene,0.004927113702623898,0.9074344023323615
HeteroGATv2,SMOTE,CIC,Gene,0.01129737609329443,0.9074344023323615
HeteroGATv2,SMOTE,MUC16,Gene,0.0011953352769679126,0.9074344023323615
HeteroGATv2,SMOTE,PIK3CA,Gene,0.006326530612244907,0.9074344023323615
HeteroGATv2,SMOTE,NF1,Gene,-0.003994169096209943,0.9074344023323615
HeteroGATv2,SMOTE,PIK3R1,Gene,0.0020262390670553686,0.9074344023323615
HeteroGATv2,SMOTE,FUBP1,Gene,0.004664723032069984,0.9074344023323615
HeteroGATv2,SMOTE,RB1,Gene,-0.0014285714285714346,0.9074344023323615
HeteroGATv2,SMOTE,NOTCH1,Gene,0.018673469387755083,0.9074344023323615
HeteroGATv2,SMOTE,BCOR,Gene,-0.005379008746355662,0.9074344023323615
HeteroGATv2,SMOTE,CSMD3,Gene,0.0009183673469387421,0.9074344023323615
HeteroGATv2,SMOTE,SMARCA4,Gene,0.00437317784256559,0.9074344023323615
HeteroGATv2,SMOTE,GRIN2A,Gene,0.00024781341107870113,0.9074344023323615
HeteroGATv2,SMOTE,IDH2,Gene,0.008046647230320659,0.9074344023323615
HeteroGATv2,SMOTE,FAT4,Gene,-0.001588921282798883,0.9074344023323615
HeteroGATv2,SMOTE,PDGFRA,Gene,0.0001749271137026054,0.9074344023323615
HeteroGATv2,SMOTE,Age_at_diagnosis,Clinical,0.04351311953352769,0.9074344023323615
HeteroGATv2,SMOTE,Gender,Clinical,0.002303206997084517,0.9074344023323615
HeteroGATv2,SMOTE,Race,Clinical,0.004664723032069951,0.9074344023323615
HeteroGATv2,CTGAN,IDH1,Gene,0.11698250728862977,0.9141399416909621
HeteroGATv2,CTGAN,TP53,Gene,0.0033381924198251254,0.9141399416909621
HeteroGATv2,CTGAN,ATRX,Gene,1.1102230246251566e-17,0.9141399416909621
HeteroGATv2,CTGAN,PTEN,Gene,0.010437317784256583,0.9141399416909621
HeteroGATv2,CTGAN,EGFR,Gene,0.00736151603498546,0.9141399416909621
HeteroGATv2,CTGAN,CIC,Gene,0.013717201166180748,0.9141399416909621
HeteroGATv2,CTGAN,MUC16,Gene,0.0014139941690962665,0.9141399416909621
HeteroGATv2,CTGAN,PIK3CA,Gene,0.007011661807580172,0.9141399416909621
HeteroGATv2,CTGAN,NF1,Gene,-0.003629737609329442,0.9141399416909621
HeteroGATv2,CTGAN,PIK3R1,Gene,0.002274052478134092,0.9141399416909621
HeteroGATv2,CTGAN,FUBP1,Gene,0.0027259475218659123,0.9141399416909621
HeteroGATv2,CTGAN,RB1,Gene,0.005276967930029186,0.9141399416909621
HeteroGATv2,CTGAN,NOTCH1,Gene,1.4577259475223591e-05,0.9141399416909621
HeteroGATv2,CTGAN,BCOR,Gene,-0.0023323615160349863,0.9141399416909621
HeteroGATv2,CTGAN,CSMD3,Gene,0.0013119533527697013,0.9141399416909621
HeteroGATv2,CTGAN,SMARCA4,Gene,0.001413994169096211,0.9141399416909621
HeteroGATv2,CTGAN,GRIN2A,Gene,0.002259475218658913,0.9141399416909621
HeteroGATv2,CTGAN,IDH2,Gene,0.001137026239067107,0.9141399416909621
HeteroGATv2,CTGAN,FAT4,Gene,-0.0001895043731778401,0.9141399416909621
HeteroGATv2,CTGAN,PDGFRA,Gene,0.00029154518950438304,0.9141399416909621
HeteroGATv2,CTGAN,Age_at_diagnosis,Clinical,0.09571428571428572,0.9141399416909621
HeteroGATv2,CTGAN,Gender,Clinical,0.0017055393586006494,0.9141399416909621
HeteroGATv2,CTGAN,Race,Clinical,0.0013265306122448917,0.9141399416909621
MOGAT,No Balancing,IDH1,Gene,0.32190962099125364,0.9208454810495627
