auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.9136302294197031,0.8740740740740741,0.8125,0.9122807017543859,0.8461538461538461,0.859504132231405,1,0.5300000000000002,HeteroGATv2,CTGAN
0.9168956043956044,0.8731343283582089,0.819672131147541,0.8928571428571429,0.8589743589743589,0.8547008547008547,2,0.5300000000000002,HeteroGATv2,CTGAN
0.9036172161172161,0.8731343283582089,0.819672131147541,0.8928571428571429,0.8589743589743589,0.8547008547008547,3,0.5900000000000003,HeteroGATv2,CTGAN
0.9370421245421245,0.9104477611940298,0.8548387096774194,0.9464285714285714,0.8846153846153846,0.8983050847457628,4,0.5700000000000003,HeteroGATv2,CTGAN
0.912736386420597,0.835820895522388,0.7464788732394366,0.9298245614035088,0.7662337662337663,0.828125,5,0.5200000000000002,HeteroGATv2,CTGAN
0.9190283400809717,0.8888888888888888,0.828125,0.9298245614035088,0.8589743589743589,0.8760330578512396,1,0.5100000000000002,MOGAT,CTGAN
0.9139194139194139,0.8805970149253731,0.8448275862068966,0.875,0.8846153846153846,0.8596491228070176,2,0.5600000000000003,MOGAT,CTGAN
0.9008699633699633,0.8582089552238806,0.8032786885245902,0.875,0.8461538461538461,0.8376068376068376,3,0.5500000000000003,MOGAT,CTGAN
0.9482600732600732,0.917910447761194,0.8688524590163934,0.9464285714285714,0.8974358974358975,0.905982905982906,4,0.5800000000000003,MOGAT,CTGAN
0.9218500797448166,0.8582089552238806,0.7638888888888888,0.9649122807017544,0.7792207792207793,0.8527131782945736,5,0.5300000000000002,MOGAT,CTGAN
0.7647323436797121,0.6888888888888889,0.6363636363636364,0.6140350877192983,0.7435897435897436,0.625,1,0.5500000000000003,HyperTMO,CTGAN
0.8324175824175826,0.7611940298507462,0.6764705882352942,0.8214285714285714,0.717948717948718,0.7419354838709677,2,0.5300000000000002,HyperTMO,CTGAN
0.8120421245421245,0.7313432835820896,0.6351351351351351,0.8392857142857143,0.6538461538461539,0.7230769230769231,3,0.5200000000000002,HyperTMO,CTGAN
0.838598901098901,0.7835820895522388,0.7755102040816326,0.6785714285714286,0.8589743589743589,0.7238095238095238,4,0.5700000000000003,HyperTMO,CTGAN
0.7673729778992937,0.7313432835820896,0.6909090909090909,0.6666666666666666,0.7792207792207793,0.6785714285714286,5,0.5500000000000003,HyperTMO,CTGAN
0.8704453441295545,0.7925925925925926,0.7164179104477612,0.8421052631578947,0.7564102564102564,0.7741935483870968,1,0.4500000000000001,RGCN,CTGAN
0.885989010989011,0.8283582089552238,0.7796610169491526,0.8214285714285714,0.8333333333333334,0.8,2,0.5200000000000002,RGCN,CTGAN
0.8804945054945055,0.7985074626865671,0.6883116883116883,0.9464285714285714,0.6923076923076923,0.7969924812030075,3,0.46000000000000013,RGCN,CTGAN
0.9283424908424909,0.8582089552238806,0.7681159420289855,0.9464285714285714,0.7948717948717948,0.848,4,0.46000000000000013,RGCN,CTGAN
0.9084073820915926,0.8507462686567164,0.7936507936507936,0.8771929824561403,0.8311688311688312,0.8333333333333334,5,0.5200000000000002,RGCN,CTGAN
0.9001349527665318,0.8518518518518519,0.7681159420289855,0.9298245614035088,0.7948717948717948,0.8412698412698413,1,0.5100000000000002,VEGN,CTGAN
0.9168956043956044,0.8656716417910447,0.8064516129032258,0.8928571428571429,0.8461538461538461,0.847457627118644,2,0.48000000000000015,VEGN,CTGAN
0.9065934065934066,0.8507462686567164,0.7903225806451613,0.875,0.8333333333333334,0.8305084745762712,3,0.5800000000000003,VEGN,CTGAN
0.9530677655677656,0.9104477611940298,0.9230769230769231,0.8571428571428571,0.9487179487179487,0.8888888888888888,4,0.6500000000000004,VEGN,CTGAN
0.9086352244246981,0.8507462686567164,0.7761194029850746,0.9122807017543859,0.8051948051948052,0.8387096774193549,5,0.5500000000000003,VEGN,CTGAN
0.8951866846603689,0.837037037037037,0.7777777777777778,0.8596491228070176,0.8205128205128205,0.8166666666666667,1,0.5300000000000002,FastHGTConv,CTGAN
