Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
HeteroGATv2,SMOTE,NF1,Gene,-0.00228862973760926,0.9056851311953353
HeteroGATv2,SMOTE,PIK3R1,Gene,0.0011224489795919057,0.9056851311953353
HeteroGATv2,SMOTE,FUBP1,Gene,0.0030174927113703065,0.9056851311953353
HeteroGATv2,SMOTE,RB1,Gene,-0.0009329446064139435,0.9056851311953353
HeteroGATv2,SMOTE,NOTCH1,Gene,0.016647230320699747,0.9056851311953353
HeteroGATv2,SMOTE,BCOR,Gene,-0.006501457725947457,0.9056851311953353
HeteroGATv2,SMOTE,CSMD3,Gene,0.001326530612244925,0.9056851311953353
HeteroGATv2,SMOTE,SMARCA4,Gene,0.004402332361516081,0.9056851311953353
HeteroGATv2,SMOTE,GRIN2A,Gene,-1.4577259475156979e-05,0.9056851311953353
HeteroGATv2,SMOTE,IDH2,Gene,0.004825072886297433,0.9056851311953353
HeteroGATv2,SMOTE,FAT4,Gene,-0.000991253644314838,0.9056851311953353
HeteroGATv2,SMOTE,PDGFRA,Gene,-0.0009037900874635074,0.9056851311953353
HeteroGATv2,SMOTE,Age_at_diagnosis,Clinical,0.0436443148688047,0.9056851311953353
HeteroGATv2,SMOTE,Gender,Clinical,-0.0019387755102040383,0.9056851311953353
HeteroGATv2,SMOTE,Race,Clinical,0.0022157434402332865,0.9056851311953353
HeteroGATv2,CTGAN,IDH1,Gene,0.20088921282798836,0.9126822157434402
HeteroGATv2,CTGAN,TP53,Gene,0.006501457725947457,0.9126822157434402
HeteroGATv2,CTGAN,ATRX,Gene,0.0007434402332361367,0.9126822157434402
HeteroGATv2,CTGAN,PTEN,Gene,0.003965014577259451,0.9126822157434402
HeteroGATv2,CTGAN,EGFR,Gene,0.007696793002915448,0.9126822157434402
HeteroGATv2,CTGAN,CIC,Gene,0.002478134110787111,0.9126822157434402
HeteroGATv2,CTGAN,MUC16,Gene,2.9154518950402774e-05,0.9126822157434402
HeteroGATv2,CTGAN,PIK3CA,Gene,0.0033236151603498352,0.9126822157434402
HeteroGATv2,CTGAN,NF1,Gene,0.0001603498542273818,0.9126822157434402
HeteroGATv2,CTGAN,PIK3R1,Gene,0.0007142857142856896,0.9126822157434402
HeteroGATv2,CTGAN,FUBP1,Gene,0.0025947521865888777,0.9126822157434402
HeteroGATv2,CTGAN,RB1,Gene,4.3731778425626365e-05,0.9126822157434402
HeteroGATv2,CTGAN,NOTCH1,Gene,0.006034985422740458,0.9126822157434402
HeteroGATv2,CTGAN,BCOR,Gene,-0.0009475218658892559,0.9126822157434402
HeteroGATv2,CTGAN,CSMD3,Gene,0.0015743440233235817,0.9126822157434402
HeteroGATv2,CTGAN,SMARCA4,Gene,0.0010641399416909225,0.9126822157434402
HeteroGATv2,CTGAN,GRIN2A,Gene,0.005845481049562629,0.9126822157434402
HeteroGATv2,CTGAN,IDH2,Gene,0.005335276967929991,0.9126822157434402
HeteroGATv2,CTGAN,FAT4,Gene,0.00037900874635563573,0.9126822157434402
HeteroGATv2,CTGAN,PDGFRA,Gene,0.00045189504373174263,0.9126822157434402
HeteroGATv2,CTGAN,Age_at_diagnosis,Clinical,0.11198250728862973,0.9126822157434402
HeteroGATv2,CTGAN,Gender,Clinical,-0.0001603498542274373,0.9126822157434402
HeteroGATv2,CTGAN,Race,Clinical,0.003950437317784239,0.9126822157434402
MOGAT,No Balancing,IDH1,Gene,0.021763848396501473,0.8228862973760933
MOGAT,No Balancing,TP53,Gene,-0.0014723032069970277,0.8228862973760933
MOGAT,No Balancing,ATRX,Gene,0.007361516034985494,0.8228862973760933
MOGAT,No Balancing,PTEN,Gene,0.006982507288629802,0.8228862973760933
MOGAT,No Balancing,EGFR,Gene,0.001005830903790117,0.8228862973760933
MOGAT,No Balancing,CIC,Gene,0.0009037900874635851,0.8228862973760933
MOGAT,No Balancing,MUC16,Gene,-0.004373177842565546,0.8228862973760933
MOGAT,No Balancing,PIK3CA,Gene,-0.0019970845481049326,0.8228862973760933
MOGAT,No Balancing,NF1,Gene,-0.004067055393586006,0.8228862973760933
MOGAT,No Balancing,PIK3R1,Gene,0.0008163265306122547,0.8228862973760933
MOGAT,No Balancing,FUBP1,Gene,0.0022740524781341364,0.8228862973760933
MOGAT,No Balancing,RB1,Gene,-0.00010204081632653184,0.8228862973760933
MOGAT,No Balancing,NOTCH1,Gene,-2.2204460492503132e-17,0.8228862973760933
MOGAT,No Balancing,BCOR,Gene,-0.0010932944606413919,0.8228862973760933
MOGAT,No Balancing,CSMD3,Gene,-0.003104956268221548,0.8228862973760933
MOGAT,No Balancing,SMARCA4,Gene,0.0011661807580174433,0.8228862973760933
MOGAT,No Balancing,GRIN2A,Gene,-0.0011661807580174766,0.8228862973760933
MOGAT,No Balancing,IDH2,Gene,0.000728862973760902,0.8228862973760933
MOGAT,No Balancing,FAT4,Gene,0.0006851311953352645,0.8228862973760933
MOGAT,No Balancing,PDGFRA,Gene,-0.00023323615160349975,0.8228862973760933
MOGAT,No Balancing,Age_at_diagnosis,Clinical,0.272667638483965,0.8228862973760933
MOGAT,No Balancing,Gender,Clinical,-0.00940233236151602,0.8228862973760933
MOGAT,No Balancing,Race,Clinical,-0.0037609329446063877,0.8228862973760933
MOGAT,SMOTE,IDH1,Gene,0.23185131195335273,0.9214285714285714
MOGAT,SMOTE,TP53,Gene,0.005976676384839596,0.9214285714285714
MOGAT,SMOTE,ATRX,Gene,0.0009475218658891449,0.9214285714285714
MOGAT,SMOTE,PTEN,Gene,0.00355685131195328,0.9214285714285714
MOGAT,SMOTE,EGFR,Gene,0.006020408163265245,0.9214285714285714
MOGAT,SMOTE,CIC,Gene,0.002682215743440164,0.9214285714285714
MOGAT,SMOTE,MUC16,Gene,-0.0009329446064140657,0.9214285714285714
MOGAT,SMOTE,PIK3CA,Gene,0.004446064139941641,0.9214285714285714
MOGAT,SMOTE,NF1,Gene,-0.0023469387755102877,0.9214285714285714
MOGAT,SMOTE,PIK3R1,Gene,0.0012827988338191877,0.9214285714285714
MOGAT,SMOTE,FUBP1,Gene,0.0011370262390670404,0.9214285714285714
MOGAT,SMOTE,RB1,Gene,4.373177842558196e-05,0.9214285714285714
MOGAT,SMOTE,NOTCH1,Gene,0.005495626822157362,0.9214285714285714
MOGAT,SMOTE,BCOR,Gene,-0.0013119533527697013,0.9214285714285714
MOGAT,SMOTE,CSMD3,Gene,0.0009037900874635296,0.9214285714285714
MOGAT,SMOTE,SMARCA4,Gene,0.0015014577259474748,0.9214285714285714
MOGAT,SMOTE,GRIN2A,Gene,0.0001311953352768902,0.9214285714285714
MOGAT,SMOTE,IDH2,Gene,0.0034402332361515354,0.9214285714285714
MOGAT,SMOTE,FAT4,Gene,0.00017492711370258317,0.9214285714285714
MOGAT,SMOTE,PDGFRA,Gene,-0.00010204081632656515,0.9214285714285714
MOGAT,SMOTE,Age_at_diagnosis,Clinical,0.021253644314868758,0.9214285714285714
MOGAT,SMOTE,Gender,Clinical,-0.0011224489795918836,0.9214285714285714
MOGAT,SMOTE,Race,Clinical,0.0013119533527696126,0.9214285714285714
MOGAT,CTGAN,IDH1,Gene,0.2099271137026239,0.8967930029154518
MOGAT,CTGAN,TP53,Gene,0.003294460641399333,0.8967930029154518
MOGAT,CTGAN,ATRX,Gene,0.020291545189504333,0.8967930029154518
MOGAT,CTGAN,PTEN,Gene,0.03533527696792994,0.8967930029154518
MOGAT,CTGAN,EGFR,Gene,0.007361516034985349,0.8967930029154518
MOGAT,CTGAN,CIC,Gene,-0.0011224489795919057,0.8967930029154518
MOGAT,CTGAN,MUC16,Gene,0.0012827988338191543,0.8967930029154518
MOGAT,CTGAN,PIK3CA,Gene,0.009183673469387732,0.8967930029154518
MOGAT,CTGAN,NF1,Gene,-0.0019970845481050437,0.8967930029154518
MOGAT,CTGAN,PIK3R1,Gene,-0.000699708454810577,0.8967930029154518
MOGAT,CTGAN,FUBP1,Gene,0.001384839650145675,0.8967930029154518
MOGAT,CTGAN,RB1,Gene,0.00183673469387744,0.8967930029154518
MOGAT,CTGAN,NOTCH1,Gene,0.003163265306122398,0.8967930029154518
MOGAT,CTGAN,BCOR,Gene,-0.005160349854227486,0.8967930029154518
MOGAT,CTGAN,CSMD3,Gene,0.00017492711370253877,0.8967930029154518
MOGAT,CTGAN,SMARCA4,Gene,0.0055539358600582124,0.8967930029154518
MOGAT,CTGAN,GRIN2A,Gene,0.0011370262390669739,0.8967930029154518
MOGAT,CTGAN,IDH2,Gene,0.0018075801749270037,0.8967930029154518
MOGAT,CTGAN,FAT4,Gene,0.00026239067055385814,0.8967930029154518
MOGAT,CTGAN,PDGFRA,Gene,0.0012099125364430474,0.8967930029154518
MOGAT,CTGAN,Age_at_diagnosis,Clinical,0.008950437317784199,0.8967930029154518
MOGAT,CTGAN,Gender,Clinical,0.0006122448979591466,0.8967930029154518
MOGAT,CTGAN,Race,Clinical,0.0012973760932944224,0.8967930029154518
HyperTMO,No Balancing,IDH1,Gene,0.0023469387755102877,0.8148688046647231
HyperTMO,No Balancing,TP53,Gene,0.0006122448979592576,0.8148688046647231
HyperTMO,No Balancing,ATRX,Gene,0.0005393586005831619,0.8148688046647231
HyperTMO,No Balancing,PTEN,Gene,-0.000276967930029115,0.8148688046647231
HyperTMO,No Balancing,EGFR,Gene,0.00021865889212833168,0.8148688046647231
HyperTMO,No Balancing,CIC,Gene,0.0005102040816327147,0.8148688046647231
HyperTMO,No Balancing,MUC16,Gene,-0.0003206997084547192,0.8148688046647231
HyperTMO,No Balancing,PIK3CA,Gene,-0.0009766763848396032,0.8148688046647231
HyperTMO,No Balancing,NF1,Gene,-0.0008017492711369867,0.8148688046647231
HyperTMO,No Balancing,PIK3R1,Gene,0.0009620991253644795,0.8148688046647231
HyperTMO,No Balancing,FUBP1,Gene,0.00042274052478141755,0.8148688046647231
HyperTMO,No Balancing,RB1,Gene,-0.00018950437317776235,0.8148688046647231
HyperTMO,No Balancing,NOTCH1,Gene,-0.00011661807580173322,0.8148688046647231
HyperTMO,No Balancing,BCOR,Gene,7.288629737615127e-05,0.8148688046647231
HyperTMO,No Balancing,CSMD3,Gene,1.4577259475279102e-05,0.8148688046647231
HyperTMO,No Balancing,SMARCA4,Gene,2.9154518950469388e-05,0.8148688046647231
HyperTMO,No Balancing,GRIN2A,Gene,-0.00017492711370256097,0.8148688046647231
HyperTMO,No Balancing,IDH2,Gene,0.0004227405247814398,0.8148688046647231
HyperTMO,No Balancing,FAT4,Gene,0.00021865889212830948,0.8148688046647231
HyperTMO,No Balancing,PDGFRA,Gene,0.00023323615160356637,0.8148688046647231
HyperTMO,No Balancing,Age_at_diagnosis,Clinical,0.3013411078717202,0.8148688046647231
HyperTMO,No Balancing,Gender,Clinical,0.006151603498542391,0.8148688046647231
HyperTMO,No Balancing,Race,Clinical,0.008935860058309075,0.8148688046647231
HyperTMO,SMOTE,IDH1,Gene,0.0022886297376093156,0.8177842565597667
HyperTMO,SMOTE,TP53,Gene,-0.0008892128279883616,0.8177842565597667
HyperTMO,SMOTE,ATRX,Gene,-0.0005539358600583188,0.8177842565597667
HyperTMO,SMOTE,PTEN,Gene,-0.0010787172011662016,0.8177842565597667
HyperTMO,SMOTE,EGFR,Gene,-0.0006705539358600743,0.8177842565597667
HyperTMO,SMOTE,CIC,Gene,8.746355685129714e-05,0.8177842565597667
HyperTMO,SMOTE,MUC16,Gene,-0.0003061224489795511,0.8177842565597667
HyperTMO,SMOTE,PIK3CA,Gene,-0.0014577259475218596,0.8177842565597667
HyperTMO,SMOTE,NF1,Gene,-0.00040816326530616063,0.8177842565597667
HyperTMO,SMOTE,PIK3R1,Gene,0.001180758017492689,0.8177842565597667
HyperTMO,SMOTE,FUBP1,Gene,0.0003061224489795511,0.8177842565597667
HyperTMO,SMOTE,RB1,Gene,-0.0017492711370262314,0.8177842565597667
HyperTMO,SMOTE,NOTCH1,Gene,-0.00023323615160349975,0.8177842565597667
HyperTMO,SMOTE,BCOR,Gene,-0.0008892128279883171,0.8177842565597667
HyperTMO,SMOTE,CSMD3,Gene,-0.0003352769679300316,0.8177842565597667
HyperTMO,SMOTE,SMARCA4,Gene,1.457725947521249e-05,0.8177842565597667
HyperTMO,SMOTE,GRIN2A,Gene,-0.0008600583090378922,0.8177842565597667
HyperTMO,SMOTE,IDH2,Gene,0.0001603498542273818,0.8177842565597667
HyperTMO,SMOTE,FAT4,Gene,7.288629737609576e-05,0.8177842565597667
HyperTMO,SMOTE,PDGFRA,Gene,1.4577259475223591e-05,0.8177842565597667
HyperTMO,SMOTE,Age_at_diagnosis,Clinical,0.31380466472303203,0.8177842565597667
HyperTMO,SMOTE,Gender,Clinical,0.0004373177842564968,0.8177842565597667
HyperTMO,SMOTE,Race,Clinical,0.001603498542274051,0.8177842565597667
HyperTMO,CTGAN,IDH1,Gene,0.01173469387755104,0.8285714285714286
HyperTMO,CTGAN,TP53,Gene,-0.002040816326530537,0.8285714285714286
HyperTMO,CTGAN,ATRX,Gene,0.00027696793002918163,0.8285714285714286
HyperTMO,CTGAN,PTEN,Gene,0.0012244897959184041,0.8285714285714286
HyperTMO,CTGAN,EGFR,Gene,1.4577259475234694e-05,0.8285714285714286
HyperTMO,CTGAN,CIC,Gene,-7.288629737602914e-05,0.8285714285714286
HyperTMO,CTGAN,MUC16,Gene,-0.0013411078717200597,0.8285714285714286
HyperTMO,CTGAN,PIK3CA,Gene,-0.0034402332361515796,0.8285714285714286
HyperTMO,CTGAN,NF1,Gene,-0.002069970845480984,0.8285714285714286
HyperTMO,CTGAN,PIK3R1,Gene,0.004256559766763845,0.8285714285714286
HyperTMO,CTGAN,FUBP1,Gene,0.0009620991253644573,0.8285714285714286
HyperTMO,CTGAN,RB1,Gene,-0.0014723032069970498,0.8285714285714286
HyperTMO,CTGAN,NOTCH1,Gene,-0.00014577259475219152,0.8285714285714286
HyperTMO,CTGAN,BCOR,Gene,-0.002638483965014549,0.8285714285714286
HyperTMO,CTGAN,CSMD3,Gene,-0.0003498542274052108,0.8285714285714286
HyperTMO,CTGAN,SMARCA4,Gene,0.00049562682215748,0.8285714285714286
HyperTMO,CTGAN,GRIN2A,Gene,-0.0008454810495626575,0.8285714285714286
HyperTMO,CTGAN,IDH2,Gene,-1.1102230246251566e-17,0.8285714285714286
HyperTMO,CTGAN,FAT4,Gene,-0.00024781341107872336,0.8285714285714286
HyperTMO,CTGAN,PDGFRA,Gene,0.0006122448979592243,0.8285714285714286
HyperTMO,CTGAN,Age_at_diagnosis,Clinical,0.29228862973760944,0.8285714285714286
HyperTMO,CTGAN,Gender,Clinical,0.012944606413994208,0.8285714285714286
HyperTMO,CTGAN,Race,Clinical,0.01374635568513125,0.8285714285714286
RGCN,No Balancing,IDH1,Gene,0.03348396501457722,0.8962099125364431
RGCN,No Balancing,TP53,Gene,0.004839650145772567,0.8962099125364431
RGCN,No Balancing,ATRX,Gene,-0.0033381924198251146,0.8962099125364431
RGCN,No Balancing,PTEN,Gene,0.016574344023323574,0.8962099125364431
RGCN,No Balancing,EGFR,Gene,-0.001720116618075851,0.8962099125364431
RGCN,No Balancing,CIC,Gene,0.02620991253644308,0.8962099125364431
RGCN,No Balancing,MUC16,Gene,0.0028279883381924107,0.8962099125364431
RGCN,No Balancing,PIK3CA,Gene,0.0018367346938774841,0.8962099125364431
RGCN,No Balancing,NF1,Gene,0.0029883381924197374,0.8962099125364431
RGCN,No Balancing,PIK3R1,Gene,4.3731778425615266e-05,0.8962099125364431
RGCN,No Balancing,FUBP1,Gene,0.0022157434402332197,0.8962099125364431
RGCN,No Balancing,RB1,Gene,0.006749271137026202,0.8962099125364431
RGCN,No Balancing,NOTCH1,Gene,0.011851311953352728,0.8962099125364431
RGCN,No Balancing,BCOR,Gene,0.001618075801749208,0.8962099125364431
RGCN,No Balancing,CSMD3,Gene,0.0007725947521865617,0.8962099125364431
RGCN,No Balancing,SMARCA4,Gene,0.004897959183673428,0.8962099125364431
RGCN,No Balancing,GRIN2A,Gene,0.008163265306122403,0.8962099125364431
RGCN,No Balancing,IDH2,Gene,0.0019679300291544632,0.8962099125364431
RGCN,No Balancing,FAT4,Gene,0.0010495626822156988,0.8962099125364431
RGCN,No Balancing,PDGFRA,Gene,0.002492711370262357,0.8962099125364431
RGCN,No Balancing,Age_at_diagnosis,Clinical,0.1316618075801749,0.8962099125364431
RGCN,No Balancing,Gender,Clinical,-0.0009329446064140323,0.8962099125364431
RGCN,No Balancing,Race,Clinical,0.005932944606413981,0.8962099125364431
RGCN,SMOTE,IDH1,Gene,0.0352478134110787,0.8408163265306122
RGCN,SMOTE,TP53,Gene,-0.007536443148688099,0.8408163265306122
RGCN,SMOTE,ATRX,Gene,0.004460641399416865,0.8408163265306122
RGCN,SMOTE,PTEN,Gene,0.018702623906705507,0.8408163265306122
RGCN,SMOTE,EGFR,Gene,0.03609329446064137,0.8408163265306122
RGCN,SMOTE,CIC,Gene,0.021472303206997046,0.8408163265306122
RGCN,SMOTE,MUC16,Gene,0.014402332361516012,0.8408163265306122
RGCN,SMOTE,PIK3CA,Gene,0.008367346938775489,0.8408163265306122
RGCN,SMOTE,NF1,Gene,-0.0005102040816326814,0.8408163265306122
RGCN,SMOTE,PIK3R1,Gene,-0.010204081632653128,0.8408163265306122
RGCN,SMOTE,FUBP1,Gene,0.00046647230320693287,0.8408163265306122
RGCN,SMOTE,RB1,Gene,0.00800291545189502,0.8408163265306122
RGCN,SMOTE,NOTCH1,Gene,0.017011661807580104,0.8408163265306122
RGCN,SMOTE,BCOR,Gene,-0.009723032069970905,0.8408163265306122
RGCN,SMOTE,CSMD3,Gene,0.001880466472303155,0.8408163265306122
RGCN,SMOTE,SMARCA4,Gene,0.008673469387755105,0.8408163265306122
RGCN,SMOTE,GRIN2A,Gene,0.007405247813411064,0.8408163265306122
RGCN,SMOTE,IDH2,Gene,0.0044460641399416525,0.8408163265306122
RGCN,SMOTE,FAT4,Gene,0.0025364431486880057,0.8408163265306122
RGCN,SMOTE,PDGFRA,Gene,-0.0035714285714286143,0.8408163265306122
RGCN,SMOTE,Age_at_diagnosis,Clinical,0.12190962099125362,0.8408163265306122
RGCN,SMOTE,Gender,Clinical,0.00819241982507285,0.8408163265306122
RGCN,SMOTE,Race,Clinical,0.013804664723032023,0.8408163265306122
RGCN,CTGAN,IDH1,Gene,0.007871720116618153,0.872594752186589
RGCN,CTGAN,TP53,Gene,-0.008790087463556761,0.872594752186589
RGCN,CTGAN,ATRX,Gene,-0.0040379008746355026,0.872594752186589
RGCN,CTGAN,PTEN,Gene,0.018556851311953393,0.872594752186589
RGCN,CTGAN,EGFR,Gene,0.031137026239067132,0.872594752186589
RGCN,CTGAN,CIC,Gene,0.05256559766763854,0.872594752186589
RGCN,CTGAN,MUC16,Gene,0.010714285714285777,0.872594752186589
RGCN,CTGAN,PIK3CA,Gene,0.0017055393586006828,0.872594752186589
RGCN,CTGAN,NF1,Gene,0.007623906705539385,0.872594752186589
RGCN,CTGAN,PIK3R1,Gene,0.01567055393586011,0.872594752186589
RGCN,CTGAN,FUBP1,Gene,0.011822157434402413,0.872594752186589
RGCN,CTGAN,RB1,Gene,0.004504373177842647,0.872594752186589
RGCN,CTGAN,NOTCH1,Gene,0.00688046647230327,0.872594752186589
RGCN,CTGAN,BCOR,Gene,-0.0027113702623906,0.872594752186589
RGCN,CTGAN,CSMD3,Gene,0.003163265306122509,0.872594752186589
RGCN,CTGAN,SMARCA4,Gene,0.010750728862973836,0.872594752186589
RGCN,CTGAN,GRIN2A,Gene,0.0028862973760933495,0.872594752186589
RGCN,CTGAN,IDH2,Gene,0.007900874635568567,0.872594752186589
RGCN,CTGAN,FAT4,Gene,0.007769679300291599,0.872594752186589
RGCN,CTGAN,PDGFRA,Gene,0.008250728862973821,0.872594752186589
RGCN,CTGAN,Age_at_diagnosis,Clinical,0.10973760932944614,0.872594752186589
RGCN,CTGAN,Gender,Clinical,0.006457725947521908,0.872594752186589
RGCN,CTGAN,Race,Clinical,0.014344023323615207,0.872594752186589
VEGN,No Balancing,IDH1,Gene,0.18396501457725947,0.9215743440233236
VEGN,No Balancing,TP53,Gene,0.01005830903790086,0.9215743440233236
VEGN,No Balancing,ATRX,Gene,0.018542274052478103,0.9215743440233236
VEGN,No Balancing,PTEN,Gene,0.00972303206997086,0.9215743440233236
VEGN,No Balancing,EGFR,Gene,0.008192419825072883,0.9215743440233236
VEGN,No Balancing,CIC,Gene,0.019358600583090378,0.9215743440233236
VEGN,No Balancing,MUC16,Gene,0.0018513119533527301,0.9215743440233236
VEGN,No Balancing,PIK3CA,Gene,0.013075801749271143,0.9215743440233236
VEGN,No Balancing,NF1,Gene,-0.001807580174927137,0.9215743440233236
VEGN,No Balancing,PIK3R1,Gene,0.0032798833819241537,0.9215743440233236
VEGN,No Balancing,FUBP1,Gene,0.0031341107871719954,0.9215743440233236
VEGN,No Balancing,RB1,Gene,0.0010495626822157212,0.9215743440233236
VEGN,No Balancing,NOTCH1,Gene,0.007113702623906671,0.9215743440233236
VEGN,No Balancing,BCOR,Gene,-0.0001749271137026609,0.9215743440233236
VEGN,No Balancing,CSMD3,Gene,0.0006997084548104992,0.9215743440233236
VEGN,No Balancing,SMARCA4,Gene,0.0037026239067055157,0.9215743440233236
VEGN,No Balancing,GRIN2A,Gene,0.0019096209912536134,0.9215743440233236
VEGN,No Balancing,IDH2,Gene,0.004577259475218631,0.9215743440233236
VEGN,No Balancing,FAT4,Gene,0.0006851311953352424,0.9215743440233236
VEGN,No Balancing,PDGFRA,Gene,0.0003206997084547969,0.9215743440233236
VEGN,No Balancing,Age_at_diagnosis,Clinical,0.04195335276967932,0.9215743440233236
VEGN,No Balancing,Gender,Clinical,0.0002623906705539247,0.9215743440233236
VEGN,No Balancing,Race,Clinical,0.005058309037900832,0.9215743440233236
VEGN,SMOTE,IDH1,Gene,0.25432944606413993,0.9062682215743441
VEGN,SMOTE,TP53,Gene,0.0011807580174927445,0.9062682215743441
VEGN,SMOTE,ATRX,Gene,0.0018804664723032216,0.9062682215743441
VEGN,SMOTE,PTEN,Gene,0.005116618075801782,0.9062682215743441
VEGN,SMOTE,EGFR,Gene,0.0032653061224490075,0.9062682215743441
VEGN,SMOTE,CIC,Gene,0.00699708454810496,0.9062682215743441
VEGN,SMOTE,MUC16,Gene,-0.0003061224489795955,0.9062682215743441
VEGN,SMOTE,PIK3CA,Gene,0.003965014577259474,0.9062682215743441
VEGN,SMOTE,NF1,Gene,-0.0036005830903789947,0.9062682215743441
VEGN,SMOTE,PIK3R1,Gene,0.0007142857142857006,0.9062682215743441
VEGN,SMOTE,FUBP1,Gene,0.0031778425655976995,0.9062682215743441
VEGN,SMOTE,RB1,Gene,0.0019825072886297535,0.9062682215743441
VEGN,SMOTE,NOTCH1,Gene,0.012740524781341123,0.9062682215743441
VEGN,SMOTE,BCOR,Gene,-0.002623906705539325,0.9062682215743441
VEGN,SMOTE,CSMD3,Gene,0.0005247813411078828,0.9062682215743441
VEGN,SMOTE,SMARCA4,Gene,0.0051749271137026655,0.9062682215743441
VEGN,SMOTE,GRIN2A,Gene,0.0016909620991253592,0.9062682215743441
VEGN,SMOTE,IDH2,Gene,0.012638483965014592,0.9062682215743441
VEGN,SMOTE,FAT4,Gene,-2.9154518950402774e-05,0.9062682215743441
VEGN,SMOTE,PDGFRA,Gene,-0.0016034985422740066,0.9062682215743441
VEGN,SMOTE,Age_at_diagnosis,Clinical,0.054431486880466506,0.9062682215743441
VEGN,SMOTE,Gender,Clinical,0.006734693877551034,0.9062682215743441
VEGN,SMOTE,Race,Clinical,0.0031049562682215815,0.9062682215743441
VEGN,CTGAN,IDH1,Gene,0.09967930029154513,0.9033527696793002
VEGN,CTGAN,TP53,Gene,0.0009037900874634963,0.9033527696793002
VEGN,CTGAN,ATRX,Gene,0.0051603498542273085,0.9033527696793002
VEGN,CTGAN,PTEN,Gene,0.005437317784256501,0.9033527696793002
VEGN,CTGAN,EGFR,Gene,0.00721574344023318,0.9033527696793002
VEGN,CTGAN,CIC,Gene,0.007332361516034924,0.9033527696793002
VEGN,CTGAN,MUC16,Gene,0.00013119533527692351,0.9033527696793002
VEGN,CTGAN,PIK3CA,Gene,0.006530612244897904,0.9033527696793002
VEGN,CTGAN,NF1,Gene,-7.288629737614016e-05,0.9033527696793002
VEGN,CTGAN,PIK3R1,Gene,0.0013994169096209097,0.9033527696793002
VEGN,CTGAN,FUBP1,Gene,0.0003498542274052108,0.9033527696793002
VEGN,CTGAN,RB1,Gene,0.001559766763848336,0.9033527696793002
VEGN,CTGAN,NOTCH1,Gene,0.001749271137026176,0.9033527696793002
VEGN,CTGAN,BCOR,Gene,-0.00021865889212829837,0.9033527696793002
VEGN,CTGAN,CSMD3,Gene,0.0015160349854226984,0.9033527696793002
VEGN,CTGAN,SMARCA4,Gene,0.0015160349854226318,0.9033527696793002
VEGN,CTGAN,GRIN2A,Gene,0.008250728862973667,0.9033527696793002
VEGN,CTGAN,IDH2,Gene,0.0030612244897958107,0.9033527696793002
