auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.9244264507422402,0.9037037037037037,0.8548387096774194,0.9298245614035088,0.8846153846153846,0.8907563025210085,1,0.4400000000000001,HeteroGATv2,No Balancing
0.9123168498168499,0.8880597014925373,0.847457627118644,0.8928571428571429,0.8846153846153846,0.8695652173913043,2,0.46000000000000013,HeteroGATv2,No Balancing
0.894459706959707,0.8656716417910447,0.8275862068965517,0.8571428571428571,0.8717948717948718,0.8421052631578947,3,0.5400000000000003,HeteroGATv2,No Balancing
0.94253663003663,0.9104477611940298,0.8666666666666667,0.9285714285714286,0.8974358974358975,0.896551724137931,4,0.5500000000000003,HeteroGATv2,No Balancing
0.9250398724082934,0.8507462686567164,0.7605633802816901,0.9473684210526315,0.7792207792207793,0.84375,5,0.46000000000000013,HeteroGATv2,No Balancing
0.9134053081421502,0.8888888888888888,0.8387096774193549,0.9122807017543859,0.8717948717948718,0.8739495798319328,1,0.4500000000000001,MOGAT,No Balancing
0.8848443223443223,0.8134328358208955,0.7627118644067796,0.8035714285714286,0.8205128205128205,0.782608695652174,2,0.5000000000000002,MOGAT,No Balancing
0.8651556776556777,0.7761194029850746,0.6805555555555556,0.875,0.7051282051282052,0.765625,3,0.49000000000000016,MOGAT,No Balancing
0.9455128205128205,0.9029850746268657,0.8412698412698413,0.9464285714285714,0.8717948717948718,0.8907563025210085,4,0.5300000000000002,MOGAT,No Balancing
0.8762816131237183,0.8059701492537313,0.7123287671232876,0.9122807017543859,0.7272727272727273,0.8,5,0.5000000000000002,MOGAT,No Balancing
0.7676563202878993,0.6814814814814815,0.5921052631578947,0.7894736842105263,0.6025641025641025,0.6766917293233082,1,0.46000000000000013,HyperTMO,No Balancing
0.7969322344322345,0.7388059701492538,0.6567164179104478,0.7857142857142857,0.7051282051282052,0.7154471544715447,2,0.47000000000000014,HyperTMO,No Balancing
0.8145604395604397,0.7313432835820896,0.6282051282051282,0.875,0.6282051282051282,0.7313432835820896,3,0.49000000000000016,HyperTMO,No Balancing
0.8633241758241759,0.7761194029850746,0.6805555555555556,0.875,0.7051282051282052,0.765625,4,0.5000000000000002,HyperTMO,No Balancing
0.8241057188425609,0.7686567164179104,0.7096774193548387,0.7719298245614035,0.7662337662337663,0.7394957983193278,5,0.47000000000000014,HyperTMO,No Balancing
0.8587494376968061,0.8074074074074075,0.7246376811594203,0.8771929824561403,0.7564102564102564,0.7936507936507936,1,0.47000000000000014,RGCN,No Balancing
0.8958333333333334,0.8507462686567164,0.8,0.8571428571428571,0.8461538461538461,0.8275862068965517,2,0.48000000000000015,RGCN,No Balancing
0.8720238095238095,0.8134328358208955,0.7183098591549296,0.9107142857142857,0.7435897435897436,0.8031496062992126,3,0.38000000000000006,RGCN,No Balancing
0.9086538461538461,0.8582089552238806,0.7936507936507936,0.8928571428571429,0.8333333333333334,0.8403361344537815,4,0.4400000000000001,RGCN,No Balancing
0.9120528594212804,0.8283582089552238,0.75,0.8947368421052632,0.7792207792207793,0.816,5,0.5000000000000002,RGCN,No Balancing
0.9280251911830859,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.4400000000000001,VEGN,No Balancing
0.9251373626373627,0.8880597014925373,0.8596491228070176,0.875,0.8974358974358975,0.8672566371681416,2,0.5100000000000002,VEGN,No Balancing
0.8990384615384615,0.8059701492537313,0.6973684210526315,0.9464285714285714,0.7051282051282052,0.803030303030303,3,0.4500000000000001,VEGN,No Balancing
0.9548992673992674,0.9029850746268657,0.8412698412698413,0.9464285714285714,0.8717948717948718,0.8907563025210085,4,0.5100000000000002,VEGN,No Balancing
0.9259512417407154,0.8731343283582089,0.7941176470588235,0.9473684210526315,0.8181818181818182,0.864,5,0.48000000000000015,VEGN,No Balancing
