auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.8681961313540261,0.5777777777777777,0.0,0.0,1.0,0.0,1,0.3,HeteroGATv2,No Balancing
0.8928571428571428,0.8582089552238806,0.7936507936507936,0.8928571428571429,0.8333333333333334,0.8403361344537815,2,0.4500000000000001,HeteroGATv2,No Balancing
0.8946886446886447,0.8582089552238806,0.8245614035087719,0.8392857142857143,0.8717948717948718,0.831858407079646,3,0.5700000000000003,HeteroGATv2,No Balancing
0.9308608058608058,0.9104477611940298,0.8793103448275862,0.9107142857142857,0.9102564102564102,0.8947368421052632,4,0.5800000000000003,HeteroGATv2,No Balancing
0.9284575074048758,0.8955223880597015,0.8412698412698413,0.9298245614035088,0.8701298701298701,0.8833333333333333,5,0.5300000000000002,HeteroGATv2,No Balancing
0.918578497525866,0.9037037037037037,0.8548387096774194,0.9298245614035088,0.8846153846153846,0.8907563025210085,1,0.47000000000000014,MOGAT,No Balancing
0.9191849816849816,0.8656716417910447,0.8275862068965517,0.8571428571428571,0.8717948717948718,0.8421052631578947,2,0.5000000000000002,MOGAT,No Balancing
0.8997252747252747,0.8507462686567164,0.7903225806451613,0.875,0.8333333333333334,0.8305084745762712,3,0.5200000000000002,MOGAT,No Balancing
0.9427655677655677,0.9104477611940298,0.8548387096774194,0.9464285714285714,0.8846153846153846,0.8983050847457628,4,0.5500000000000003,MOGAT,No Balancing
0.9277739804055594,0.8656716417910447,0.782608695652174,0.9473684210526315,0.8051948051948052,0.8571428571428571,5,0.4500000000000001,MOGAT,No Balancing
0.7950967161493476,0.7185185185185186,0.6507936507936508,0.7192982456140351,0.717948717948718,0.6833333333333333,1,0.5100000000000002,HyperTMO,No Balancing
0.8493589743589745,0.7985074626865671,0.7377049180327869,0.8035714285714286,0.7948717948717948,0.7692307692307693,2,0.48000000000000015,HyperTMO,No Balancing
0.795558608058608,0.7238805970149254,0.6417910447761194,0.7678571428571429,0.6923076923076923,0.6991869918699187,3,0.48000000000000015,HyperTMO,No Balancing
0.8335622710622711,0.7686567164179104,0.7551020408163265,0.6607142857142857,0.8461538461538461,0.7047619047619048,4,0.47000000000000014,HyperTMO,No Balancing
0.834814308498519,0.8059701492537313,0.7123287671232876,0.9122807017543859,0.7272727272727273,0.8,5,0.48000000000000015,HyperTMO,No Balancing
0.7795771479982005,0.7185185185185186,0.6233766233766234,0.8421052631578947,0.6282051282051282,0.7164179104477612,1,0.39000000000000007,RGCN,No Balancing
0.8353937728937729,0.7835820895522388,0.7368421052631579,0.75,0.8076923076923077,0.7433628318584071,2,0.5500000000000003,RGCN,No Balancing
0.8230311355311356,0.7611940298507462,0.6935483870967742,0.7678571428571429,0.7564102564102564,0.7288135593220338,3,0.6200000000000003,RGCN,No Balancing
0.8333333333333334,0.7611940298507462,0.6666666666666666,0.8571428571428571,0.6923076923076923,0.75,4,0.47000000000000014,RGCN,No Balancing
0.8227386648439279,0.7761194029850746,0.6901408450704225,0.8596491228070176,0.7142857142857143,0.765625,5,0.4400000000000001,RGCN,No Balancing
0.9125056230319388,0.8666666666666667,0.8095238095238095,0.8947368421052632,0.8461538461538461,0.85,1,0.37000000000000005,VEGN,No Balancing
0.9136904761904763,0.8805970149253731,0.8571428571428571,0.8571428571428571,0.8974358974358975,0.8571428571428571,2,0.4500000000000001,VEGN,No Balancing
0.8832417582417583,0.8432835820895522,0.7966101694915254,0.8392857142857143,0.8461538461538461,0.8173913043478261,3,0.47000000000000014,VEGN,No Balancing
0.9244505494505495,0.8805970149253731,0.8448275862068966,0.875,0.8846153846153846,0.8596491228070176,4,0.5100000000000002,VEGN,No Balancing
0.9163818637502847,0.8805970149253731,0.8153846153846154,0.9298245614035088,0.8441558441558441,0.8688524590163934,5,0.48000000000000015,VEGN,No Balancing
0.9165542060278903,0.8666666666666667,0.8,0.9122807017543859,0.8333333333333334,0.8524590163934426,1,0.4200000000000001,FastHGTConv,No Balancing
0.9182692307692307,0.8880597014925373,0.847457627118644,0.8928571428571429,0.8846153846153846,0.8695652173913043,2,0.49000000000000016,FastHGTConv,No Balancing
0.9114010989010989,0.8283582089552238,0.7391304347826086,0.9107142857142857,0.7692307692307693,0.816,3,0.34,FastHGTConv,No Balancing
0.9395604395604396,0.9104477611940298,0.8666666666666667,0.9285714285714286,0.8974358974358975,0.896551724137931,4,0.5100000000000002,FastHGTConv,No Balancing
0.9191159717475507,0.8731343283582089,0.7941176470588235,0.9473684210526315,0.8181818181818182,0.864,5,0.4500000000000001,FastHGTConv,No Balancing
0.7816014394961763,0.725925925925926,0.6923076923076923,0.631578947368421,0.7948717948717948,0.6605504587155964,1,0.49000000000000016,SGNN,No Balancing
0.8392857142857143,0.7985074626865671,0.7301587301587301,0.8214285714285714,0.782051282051282,0.773109243697479,2,0.4500000000000001,SGNN,No Balancing
0.8017399267399268,0.7611940298507462,0.6875,0.7857142857142857,0.7435897435897436,0.7333333333333333,3,0.46000000000000013,SGNN,No Balancing
0.8436355311355311,0.7985074626865671,0.7301587301587301,0.8214285714285714,0.782051282051282,0.773109243697479,4,0.5100000000000002,SGNN,No Balancing
0.8143084985190249,0.7686567164179104,0.6547619047619048,0.9649122807017544,0.6233766233766234,0.7801418439716312,5,0.37000000000000005,SGNN,No Balancing
0.9242015294646874,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.48000000000000015,HeteroGATv2,SMOTE
