Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
HeteroGATv2,No Balancing,IDH1,Gene,0.266195335276968,0.9233236151603499
HeteroGATv2,No Balancing,TP53,Gene,0.010947521865889232,0.9233236151603499
HeteroGATv2,No Balancing,ATRX,Gene,0.004956268221574356,0.9233236151603499
HeteroGATv2,No Balancing,PTEN,Gene,0.004460641399416943,0.9233236151603499
HeteroGATv2,No Balancing,EGFR,Gene,0.00717201166180762,0.9233236151603499
HeteroGATv2,No Balancing,CIC,Gene,0.016909620991253694,0.9233236151603499
HeteroGATv2,No Balancing,MUC16,Gene,0.0018804664723032327,0.9233236151603499
HeteroGATv2,No Balancing,PIK3CA,Gene,0.00685131195335279,0.9233236151603499
HeteroGATv2,No Balancing,NF1,Gene,-0.001268221574343975,0.9233236151603499
HeteroGATv2,No Balancing,PIK3R1,Gene,0.001749271137026276,0.9233236151603499
HeteroGATv2,No Balancing,FUBP1,Gene,0.00374635568513122,0.9233236151603499
HeteroGATv2,No Balancing,RB1,Gene,-0.00018950437317787338,0.9233236151603499
HeteroGATv2,No Balancing,NOTCH1,Gene,0.010495626822157456,0.9233236151603499
HeteroGATv2,No Balancing,BCOR,Gene,-0.0013119533527697236,0.9233236151603499
HeteroGATv2,No Balancing,CSMD3,Gene,0.0013556851311953499,0.9233236151603499
HeteroGATv2,No Balancing,SMARCA4,Gene,0.0038338192419824944,0.9233236151603499
HeteroGATv2,No Balancing,GRIN2A,Gene,0.002055393586005816,0.9233236151603499
HeteroGATv2,No Balancing,IDH2,Gene,0.00513119533527695,0.9233236151603499
HeteroGATv2,No Balancing,FAT4,Gene,-7.288629737609576e-05,0.9233236151603499
HeteroGATv2,No Balancing,PDGFRA,Gene,-0.0008017492711370422,0.9233236151603499
HeteroGATv2,No Balancing,Age_at_diagnosis,Clinical,0.03979591836734696,0.9233236151603499
HeteroGATv2,No Balancing,Gender,Clinical,0.0023906705539358587,0.9233236151603499
HeteroGATv2,No Balancing,Race,Clinical,0.0049854227405248365,0.9233236151603499
HeteroGATv2,SMOTE,IDH1,Gene,0.2816909620991254,0.9062682215743441
HeteroGATv2,SMOTE,TP53,Gene,0.005553935860058356,0.9062682215743441
HeteroGATv2,SMOTE,ATRX,Gene,0.021209912536443186,0.9062682215743441
HeteroGATv2,SMOTE,PTEN,Gene,0.0015889212827988608,0.9062682215743441
HeteroGATv2,SMOTE,EGFR,Gene,0.005145772594752207,0.9062682215743441
HeteroGATv2,SMOTE,CIC,Gene,0.011166180758017508,0.9062682215743441
HeteroGATv2,SMOTE,MUC16,Gene,0.0008309037900875227,0.9062682215743441
HeteroGATv2,SMOTE,PIK3CA,Gene,0.005218658892128336,0.9062682215743441
HeteroGATv2,SMOTE,NF1,Gene,-0.004023323615160312,0.9062682215743441
HeteroGATv2,SMOTE,PIK3R1,Gene,0.001938775510204116,0.9062682215743441
HeteroGATv2,SMOTE,FUBP1,Gene,0.004650145772594816,0.9062682215743441
HeteroGATv2,SMOTE,RB1,Gene,-0.0013556851311953167,0.9062682215743441
HeteroGATv2,SMOTE,NOTCH1,Gene,0.018615160349854255,0.9062682215743441
HeteroGATv2,SMOTE,BCOR,Gene,-0.005233236151603482,0.9062682215743441
HeteroGATv2,SMOTE,CSMD3,Gene,0.0008892128279883726,0.9062682215743441
HeteroGATv2,SMOTE,SMARCA4,Gene,0.00421282798833823,0.9062682215743441
HeteroGATv2,SMOTE,GRIN2A,Gene,4.3731778425681876e-05,0.9062682215743441
HeteroGATv2,SMOTE,IDH2,Gene,0.007813411078717225,0.9062682215743441
HeteroGATv2,SMOTE,FAT4,Gene,-0.0015014577259474748,0.9062682215743441
HeteroGATv2,SMOTE,PDGFRA,Gene,8.746355685133045e-05,0.9062682215743441
HeteroGATv2,SMOTE,Age_at_diagnosis,Clinical,0.04362973760932948,0.9062682215743441
HeteroGATv2,SMOTE,Gender,Clinical,0.0026093294460642013,0.9062682215743441
HeteroGATv2,SMOTE,Race,Clinical,0.004125364431486911,0.9062682215743441
HeteroGATv2,CTGAN,IDH1,Gene,0.1279008746355685,0.9064139941690962
HeteroGATv2,CTGAN,TP53,Gene,0.0017492711370262093,0.9064139941690962
HeteroGATv2,CTGAN,ATRX,Gene,0.0029300291545189205,0.9064139941690962
HeteroGATv2,CTGAN,PTEN,Gene,0.00785714285714284,0.9064139941690962
HeteroGATv2,CTGAN,EGFR,Gene,0.0053498542274052156,0.9064139941690962
HeteroGATv2,CTGAN,CIC,Gene,0.0006705539358600077,0.9064139941690962
HeteroGATv2,CTGAN,MUC16,Gene,1.1102230246251566e-17,0.9064139941690962
HeteroGATv2,CTGAN,PIK3CA,Gene,0.007201166180757978,0.9064139941690962
HeteroGATv2,CTGAN,NF1,Gene,-0.0026530612244898056,0.9064139941690962
HeteroGATv2,CTGAN,PIK3R1,Gene,0.0001457725947521693,0.9064139941690962
HeteroGATv2,CTGAN,FUBP1,Gene,0.0019679300291545075,0.9064139941690962
HeteroGATv2,CTGAN,RB1,Gene,0.001982507288629709,0.9064139941690962
HeteroGATv2,CTGAN,NOTCH1,Gene,0.002755102040816304,0.9064139941690962
HeteroGATv2,CTGAN,BCOR,Gene,-0.0021428571428571573,0.9064139941690962
HeteroGATv2,CTGAN,CSMD3,Gene,0.001107871720116582,0.9064139941690962
