auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.8358074673864148,0.7703703703703704,0.7166666666666667,0.7543859649122807,0.782051282051282,0.7350427350427351,1,0.31,HeteroGATv2,No Balancing
0.8972069597069596,0.8656716417910447,0.8064516129032258,0.8928571428571429,0.8461538461538461,0.847457627118644,2,0.39000000000000007,HeteroGATv2,No Balancing
0.8901098901098901,0.8432835820895522,0.7536231884057971,0.9285714285714286,0.782051282051282,0.832,3,0.36000000000000004,HeteroGATv2,No Balancing
0.93246336996337,0.9104477611940298,0.8666666666666667,0.9285714285714286,0.8974358974358975,0.896551724137931,4,0.5400000000000003,HeteroGATv2,No Balancing
0.9282296650717703,0.8656716417910447,0.7910447761194029,0.9298245614035088,0.8181818181818182,0.8548387096774194,5,0.4400000000000001,HeteroGATv2,No Balancing
0.9131803868645975,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.46000000000000013,MOGAT,No Balancing
0.9159798534798534,0.8731343283582089,0.8305084745762712,0.875,0.8717948717948718,0.8521739130434782,2,0.4500000000000001,MOGAT,No Balancing
0.8960622710622711,0.8582089552238806,0.7846153846153846,0.9107142857142857,0.8205128205128205,0.8429752066115702,3,0.5100000000000002,MOGAT,No Balancing
0.9368131868131868,0.9104477611940298,0.8666666666666667,0.9285714285714286,0.8974358974358975,0.896551724137931,4,0.5300000000000002,MOGAT,No Balancing
0.9277739804055594,0.8656716417910447,0.7910447761194029,0.9298245614035088,0.8181818181818182,0.8548387096774194,5,0.46000000000000013,MOGAT,No Balancing
0.8016194331983805,0.7333333333333333,0.6909090909090909,0.6666666666666666,0.782051282051282,0.6785714285714286,1,0.5100000000000002,HyperTMO,No Balancing
0.8438644688644689,0.7611940298507462,0.6578947368421053,0.8928571428571429,0.6666666666666666,0.7575757575757576,2,0.4200000000000001,HyperTMO,No Balancing
0.799908424908425,0.746268656716418,0.6964285714285714,0.6964285714285714,0.782051282051282,0.6964285714285714,3,0.5300000000000002,HyperTMO,No Balancing
0.8365384615384615,0.753731343283582,0.7169811320754716,0.6785714285714286,0.8076923076923077,0.6972477064220184,4,0.4500000000000001,HyperTMO,No Balancing
0.8375484164957849,0.8059701492537313,0.7066666666666667,0.9298245614035088,0.7142857142857143,0.803030303030303,5,0.46000000000000013,HyperTMO,No Balancing
0.7802519118308592,0.7185185185185186,0.620253164556962,0.8596491228070176,0.6153846153846154,0.7205882352941176,1,0.39000000000000007,RGCN,No Balancing
0.8358516483516484,0.7835820895522388,0.7368421052631579,0.75,0.8076923076923077,0.7433628318584071,2,0.5500000000000003,RGCN,No Balancing
0.8232600732600733,0.7611940298507462,0.6935483870967742,0.7678571428571429,0.7564102564102564,0.7288135593220338,3,0.6200000000000003,RGCN,No Balancing
0.8333333333333334,0.7611940298507462,0.6666666666666666,0.8571428571428571,0.6923076923076923,0.75,4,0.47000000000000014,RGCN,No Balancing
0.8227386648439279,0.7761194029850746,0.6901408450704225,0.8596491228070176,0.7142857142857143,0.765625,5,0.4400000000000001,RGCN,No Balancing
0.9181286549707602,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.47000000000000014,VEGN,No Balancing
0.924908424908425,0.8955223880597015,0.875,0.875,0.9102564102564102,0.875,2,0.4200000000000001,VEGN,No Balancing
0.8992673992673993,0.8432835820895522,0.7777777777777778,0.875,0.8205128205128205,0.8235294117647058,3,0.5100000000000002,VEGN,No Balancing
0.94253663003663,0.8955223880597015,0.8387096774193549,0.9285714285714286,0.8717948717948718,0.8813559322033898,4,0.49000000000000016,VEGN,No Balancing
0.9038505354294828,0.8582089552238806,0.7794117647058824,0.9298245614035088,0.8051948051948052,0.848,5,0.48000000000000015,VEGN,No Balancing
0.9228520017993702,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.4500000000000001,FastHGTConv,No Balancing
0.9301739926739927,0.8805970149253731,0.8333333333333334,0.8928571428571429,0.8717948717948718,0.8620689655172413,2,0.48000000000000015,FastHGTConv,No Balancing
0.9063644688644689,0.8731343283582089,0.8421052631578947,0.8571428571428571,0.8846153846153846,0.8495575221238938,3,0.5900000000000003,FastHGTConv,No Balancing
0.9340659340659341,0.9029850746268657,0.8524590163934426,0.9285714285714286,0.8846153846153846,0.8888888888888888,4,0.6200000000000003,FastHGTConv,No Balancing
0.9257233994076098,0.8656716417910447,0.7671232876712328,0.9824561403508771,0.7792207792207793,0.8615384615384616,5,0.4000000000000001,FastHGTConv,No Balancing
0.7816014394961763,0.7037037037037037,0.6268656716417911,0.7368421052631579,0.6794871794871795,0.6774193548387096,1,0.4300000000000001,SGNN,No Balancing
0.8392857142857143,0.7985074626865671,0.7301587301587301,0.8214285714285714,0.782051282051282,0.773109243697479,2,0.4500000000000001,SGNN,No Balancing
0.8017399267399268,0.7611940298507462,0.6875,0.7857142857142857,0.7435897435897436,0.7333333333333333,3,0.46000000000000013,SGNN,No Balancing
0.8434065934065934,0.7985074626865671,0.7301587301587301,0.8214285714285714,0.782051282051282,0.773109243697479,4,0.5100000000000002,SGNN,No Balancing
0.8143084985190249,0.7686567164179104,0.6547619047619048,0.9649122807017544,0.6233766233766234,0.7801418439716312,5,0.37000000000000005,SGNN,No Balancing
0.9212775528565001,0.9037037037037037,0.8548387096774194,0.9298245614035088,0.8846153846153846,0.8907563025210085,1,0.47000000000000014,HeteroGATv2,SMOTE
0.9141483516483517,0.8880597014925373,0.8867924528301887,0.8392857142857143,0.9230769230769231,0.8623853211009175,2,0.5800000000000003,HeteroGATv2,SMOTE
0.8999542124542125,0.8507462686567164,0.7727272727272727,0.9107142857142857,0.8076923076923077,0.8360655737704918,3,0.46000000000000013,HeteroGATv2,SMOTE
0.9363553113553114,0.8880597014925373,0.847457627118644,0.8928571428571429,0.8846153846153846,0.8695652173913043,4,0.5600000000000003,HeteroGATv2,SMOTE
0.9216222374117111,0.8507462686567164,0.7534246575342466,0.9649122807017544,0.7662337662337663,0.8461538461538461,5,0.46000000000000013,HeteroGATv2,SMOTE
0.9206027890238416,0.8888888888888888,0.828125,0.9298245614035088,0.8589743589743589,0.8760330578512396,1,0.47000000000000014,MOGAT,SMOTE
0.9102564102564102,0.8880597014925373,0.8596491228070176,0.875,0.8974358974358975,0.8672566371681416,2,0.5000000000000002,MOGAT,SMOTE
0.8983516483516484,0.8507462686567164,0.7727272727272727,0.9107142857142857,0.8076923076923077,0.8360655737704918,3,0.48000000000000015,MOGAT,SMOTE
0.9455128205128205,0.8955223880597015,0.875,0.875,0.9102564102564102,0.875,4,0.6200000000000003,MOGAT,SMOTE
0.9355206197311461,0.8656716417910447,0.782608695652174,0.9473684210526315,0.8051948051948052,0.8571428571428571,5,0.49000000000000016,MOGAT,SMOTE
0.8191632928475034,0.7407407407407407,0.6774193548387096,0.7368421052631579,0.7435897435897436,0.7058823529411765,1,0.5000000000000002,HyperTMO,SMOTE
0.8301282051282051,0.7835820895522388,0.7288135593220338,0.7678571428571429,0.7948717948717948,0.7478260869565218,2,0.5000000000000002,HyperTMO,SMOTE
0.8537087912087911,0.7761194029850746,0.7241379310344828,0.75,0.7948717948717948,0.7368421052631579,3,0.5300000000000002,HyperTMO,SMOTE
0.8381410256410257,0.7761194029850746,0.7241379310344828,0.75,0.7948717948717948,0.7368421052631579,4,0.49000000000000016,HyperTMO,SMOTE
0.8425609478241057,0.7761194029850746,0.7076923076923077,0.8070175438596491,0.7532467532467533,0.7540983606557377,5,0.5400000000000003,HyperTMO,SMOTE
0.763382816014395,0.6888888888888889,0.5949367088607594,0.8245614035087719,0.5897435897435898,0.6911764705882353,1,0.37000000000000005,RGCN,SMOTE
0.8113553113553114,0.7835820895522388,0.8,0.6428571428571429,0.8846153846153846,0.7128712871287128,2,0.5600000000000003,RGCN,SMOTE
0.8241758241758241,0.753731343283582,0.6949152542372882,0.7321428571428571,0.7692307692307693,0.7130434782608696,3,0.5100000000000002,RGCN,SMOTE
0.8427197802197802,0.753731343283582,0.6455696202531646,0.9107142857142857,0.6410256410256411,0.7555555555555555,4,0.5100000000000002,RGCN,SMOTE
0.8473456368193211,0.7985074626865671,0.6973684210526315,0.9298245614035088,0.7012987012987013,0.7969924812030075,5,0.5200000000000002,RGCN,SMOTE
0.9154295996401259,0.8888888888888888,0.828125,0.9298245614035088,0.8589743589743589,0.8760330578512396,1,0.47000000000000014,VEGN,SMOTE
0.8905677655677656,0.8731343283582089,0.8421052631578947,0.8571428571428571,0.8846153846153846,0.8495575221238938,2,0.5200000000000002,VEGN,SMOTE
0.8962912087912088,0.8507462686567164,0.78125,0.8928571428571429,0.8205128205128205,0.8333333333333334,3,0.46000000000000013,VEGN,SMOTE
0.9342948717948718,0.8731343283582089,0.7910447761194029,0.9464285714285714,0.8205128205128205,0.8617886178861789,4,0.4500000000000001,VEGN,SMOTE
0.9209387104123947,0.8582089552238806,0.7638888888888888,0.9649122807017544,0.7792207792207793,0.8527131782945736,5,0.48000000000000015,VEGN,SMOTE
0.9275753486279802,0.8888888888888888,0.8181818181818182,0.9473684210526315,0.8461538461538461,0.8780487804878049,1,0.4100000000000001,FastHGTConv,SMOTE
0.9244505494505495,0.8955223880597015,0.8620689655172413,0.8928571428571429,0.8974358974358975,0.8771929824561403,2,0.6100000000000003,FastHGTConv,SMOTE
0.911401098901099,0.8432835820895522,0.7611940298507462,0.9107142857142857,0.7948717948717948,0.8292682926829268,3,0.4200000000000001,FastHGTConv,SMOTE
0.9379578754578755,0.8880597014925373,0.8253968253968254,0.9285714285714286,0.8589743589743589,0.8739495798319328,4,0.47000000000000014,FastHGTConv,SMOTE
0.922533606744133,0.8731343283582089,0.7857142857142857,0.9649122807017544,0.8051948051948052,0.8661417322834646,5,0.37000000000000005,FastHGTConv,SMOTE
0.8193882141250562,0.7407407407407407,0.6571428571428571,0.8070175438596491,0.6923076923076923,0.7244094488188977,1,0.4200000000000001,SGNN,SMOTE
0.8301282051282052,0.7835820895522388,0.7288135593220338,0.7678571428571429,0.7948717948717948,0.7478260869565218,2,0.5800000000000003,SGNN,SMOTE
0.814102564102564,0.7686567164179104,0.6923076923076923,0.8035714285714286,0.7435897435897436,0.743801652892562,3,0.6000000000000003,SGNN,SMOTE
0.8516483516483516,0.7985074626865671,0.7377049180327869,0.8035714285714286,0.7948717948717948,0.7692307692307693,4,0.5600000000000003,SGNN,SMOTE
0.847801321485532,0.7910447761194029,0.704225352112676,0.8771929824561403,0.7272727272727273,0.78125,5,0.4200000000000001,SGNN,SMOTE
0.8565002249212775,0.7555555555555555,0.6764705882352942,0.8070175438596491,0.717948717948718,0.736,1,0.3,HeteroGATv2,CTGAN
0.9084249084249083,0.8805970149253731,0.8448275862068966,0.875,0.8846153846153846,0.8596491228070176,2,0.5800000000000003,HeteroGATv2,CTGAN
